timestamp,BTC: Entity-Adjusted STH Realized Profit,timestamp,BTC: Price,timestamp,BTC: Entity-Adjusted STH Realized Loss,timestamp,BTC: Entity-Adjusted STH Realized Loss [Reversed Z-Score],timestamp,BTC: Entity-Adjusted STH Realized Profit [Z-Score],timestamp,Z-Score = 2,timestamp,Z-Score = 0,timestamp,Z-Score = -2,timestamp,High Risk,timestamp,High Risk,timestamp,Very Low Risk,timestamp,---,timestamp,Very High Risk
2017-05-19T00:00:00.000Z,65691942.4964705,2017-05-19T00:00:00.000Z,1966.1600061196114,2017-05-19T00:00:00.000Z,878069.767323994,2017-05-19T00:00:00.000Z,0.3897659516655174,2017-05-19T00:00:00.000Z,2.2339600642902413,2017-05-19T00:00:00.000Z,2,2017-05-19T00:00:00.000Z,0,2017-05-19T00:00:00.000Z,-2,2017-05-19T00:00:00.000Z,0,2017-05-19T00:00:00.000Z,0,2017-05-19T00:00:00.000Z,0,2017-05-19T00:00:00.000Z,1,2017-05-19T00:00:00.000Z,0.1
2017-05-20T00:00:00.000Z,48407489.4586422,2017-05-20T00:00:00.000Z,2052.975727529383,2017-05-20T00:00:00.000Z,1427684.45869512,2017-05-20T00:00:00.000Z,0.4335564936163391,2017-05-20T00:00:00.000Z,1.9445237680250755,2017-05-20T00:00:00.000Z,2,2017-05-20T00:00:00.000Z,0,2017-05-20T00:00:00.000Z,-2,2017-05-20T00:00:00.000Z,0.1,2017-05-20T00:00:00.000Z,0,2017-05-20T00:00:00.000Z,0,2017-05-20T00:00:00.000Z,1,2017-05-20T00:00:00.000Z,0
2017-05-21T00:00:00.000Z,61516377.295563,2017-05-21T00:00:00.000Z,2052.5502115695963,2017-05-21T00:00:00.000Z,1790653.6497321,2017-05-21T00:00:00.000Z,0.41855572605326236,2017-05-21T00:00:00.000Z,2.155644005176015,2017-05-21T00:00:00.000Z,2,2017-05-21T00:00:00.000Z,0,2017-05-21T00:00:00.000Z,-2,2017-05-21T00:00:00.000Z,0,2017-05-21T00:00:00.000Z,0,2017-05-21T00:00:00.000Z,0,2017-05-21T00:00:00.000Z,1,2017-05-21T00:00:00.000Z,0.1
2017-05-22T00:00:00.000Z,105952034.563662,2017-05-22T00:00:00.000Z,2114.3483953568734,2017-05-22T00:00:00.000Z,5273806.89752548,2017-05-22T00:00:00.000Z,0.041055937364110624,2017-05-22T00:00:00.000Z,3.362835011417402,2017-05-22T00:00:00.000Z,2,2017-05-22T00:00:00.000Z,0,2017-05-22T00:00:00.000Z,-2,2017-05-22T00:00:00.000Z,0,2017-05-22T00:00:00.000Z,0,2017-05-22T00:00:00.000Z,0,2017-05-22T00:00:00.000Z,1,2017-05-22T00:00:00.000Z,0.1
2017-05-23T00:00:00.000Z,116697480.363859,2017-05-23T00:00:00.000Z,2268.056017841441,2017-05-23T00:00:00.000Z,3562539.92404977,2017-05-23T00:00:00.000Z,0.04049884101922669,2017-05-23T00:00:00.000Z,3.9181844739998244,2017-05-23T00:00:00.000Z,2,2017-05-23T00:00:00.000Z,0,2017-05-23T00:00:00.000Z,-2,2017-05-23T00:00:00.000Z,0,2017-05-23T00:00:00.000Z,0,2017-05-23T00:00:00.000Z,0,2017-05-23T00:00:00.000Z,1,2017-05-23T00:00:00.000Z,0.1
2017-05-24T00:00:00.000Z,124550279.39082,2017-05-24T00:00:00.000Z,2431.179175212533,2017-05-24T00:00:00.000Z,1827198.13927164,2017-05-24T00:00:00.000Z,0.23106289059357096,2017-05-24T00:00:00.000Z,4.073822149054567,2017-05-24T00:00:00.000Z,2,2017-05-24T00:00:00.000Z,0,2017-05-24T00:00:00.000Z,-2,2017-05-24T00:00:00.000Z,0,2017-05-24T00:00:00.000Z,0,2017-05-24T00:00:00.000Z,0,2017-05-24T00:00:00.000Z,1,2017-05-24T00:00:00.000Z,0.1
2017-05-25T00:00:00.000Z,214338770.547043,2017-05-25T00:00:00.000Z,2331.3462280804974,2017-05-25T00:00:00.000Z,18003327.7062636,2017-05-25T00:00:00.000Z,-1.4006341019481894,2017-05-25T00:00:00.000Z,5.274019170333944,2017-05-25T00:00:00.000Z,2,2017-05-25T00:00:00.000Z,0,2017-05-25T00:00:00.000Z,-2,2017-05-25T00:00:00.000Z,0,2017-05-25T00:00:00.000Z,0,2017-05-25T00:00:00.000Z,0,2017-05-25T00:00:00.000Z,1,2017-05-25T00:00:00.000Z,0.1
2017-05-26T00:00:00.000Z,88473189.5931303,2017-05-26T00:00:00.000Z,2272.1649053409087,2017-05-26T00:00:00.000Z,24736282.3752731,2017-05-26T00:00:00.000Z,-2.7860646648989587,2017-05-26T00:00:00.000Z,3.5245499924598143,2017-05-26T00:00:00.000Z,2,2017-05-26T00:00:00.000Z,0,2017-05-26T00:00:00.000Z,-2,2017-05-26T00:00:00.000Z,0,2017-05-26T00:00:00.000Z,0,2017-05-26T00:00:00.000Z,0.1,2017-05-26T00:00:00.000Z,1,2017-05-26T00:00:00.000Z,0.1
2017-05-27T00:00:00.000Z,38759640.5097331,2017-05-27T00:00:00.000Z,2078.632375146129,2017-05-27T00:00:00.000Z,44303618.3736126,2017-05-27T00:00:00.000Z,-4.735641439496227,2017-05-27T00:00:00.000Z,1.9157638852495982,2017-05-27T00:00:00.000Z,2,2017-05-27T00:00:00.000Z,0,2017-05-27T00:00:00.000Z,-2,2017-05-27T00:00:00.000Z,0.1,2017-05-27T00:00:00.000Z,0,2017-05-27T00:00:00.000Z,0.1,2017-05-27T00:00:00.000Z,1,2017-05-27T00:00:00.000Z,0
2017-05-28T00:00:00.000Z,42947419.6997846,2017-05-28T00:00:00.000Z,2225.4645712728297,2017-05-28T00:00:00.000Z,11092450.0158998,2017-05-28T00:00:00.000Z,-2.8014976217789576,2017-05-28T00:00:00.000Z,1.205653110810775,2017-05-28T00:00:00.000Z,2,2017-05-28T00:00:00.000Z,0,2017-05-28T00:00:00.000Z,-2,2017-05-28T00:00:00.000Z,0.1,2017-05-28T00:00:00.000Z,0,2017-05-28T00:00:00.000Z,0.1,2017-05-28T00:00:00.000Z,1,2017-05-28T00:00:00.000Z,0
2017-05-29T00:00:00.000Z,48005480.041741,2017-05-29T00:00:00.000Z,2286.2068610012675,2017-05-29T00:00:00.000Z,9376063.53234442,2017-05-29T00:00:00.000Z,-1.7556336593571638,2017-05-29T00:00:00.000Z,0.9352655960243562,2017-05-29T00:00:00.000Z,2,2017-05-29T00:00:00.000Z,0,2017-05-29T00:00:00.000Z,-2,2017-05-29T00:00:00.000Z,0.1,2017-05-29T00:00:00.000Z,0,2017-05-29T00:00:00.000Z,0,2017-05-29T00:00:00.000Z,1,2017-05-29T00:00:00.000Z,0
2017-05-30T00:00:00.000Z,50083558.3289081,2017-05-30T00:00:00.000Z,2185.1005053471913,2017-05-30T00:00:00.000Z,9041675.35640681,2017-05-30T00:00:00.000Z,-1.211074305336988,2017-05-30T00:00:00.000Z,0.8302649344517257,2017-05-30T00:00:00.000Z,2,2017-05-30T00:00:00.000Z,0,2017-05-30T00:00:00.000Z,-2,2017-05-30T00:00:00.000Z,0.1,2017-05-30T00:00:00.000Z,0,2017-05-30T00:00:00.000Z,0,2017-05-30T00:00:00.000Z,1,2017-05-30T00:00:00.000Z,0
2017-05-31T00:00:00.000Z,59570455.1194659,2017-05-31T00:00:00.000Z,2298.2209745872156,2017-05-31T00:00:00.000Z,9068718.7855613,2017-05-31T00:00:00.000Z,-0.9360475898172723,2017-05-31T00:00:00.000Z,0.9315649701453789,2017-05-31T00:00:00.000Z,2,2017-05-31T00:00:00.000Z,0,2017-05-31T00:00:00.000Z,-2,2017-05-31T00:00:00.000Z,0.1,2017-05-31T00:00:00.000Z,0,2017-05-31T00:00:00.000Z,0,2017-05-31T00:00:00.000Z,1,2017-05-31T00:00:00.000Z,0
2017-06-01T00:00:00.000Z,76214383.9671198,2017-06-01T00:00:00.000Z,2417.941273911206,2017-06-01T00:00:00.000Z,4172415.02737648,2017-06-01T00:00:00.000Z,-0.3894181714187132,2017-06-01T00:00:00.000Z,1.2474208869758994,2017-06-01T00:00:00.000Z,2,2017-06-01T00:00:00.000Z,0,2017-06-01T00:00:00.000Z,-2,2017-06-01T00:00:00.000Z,0.1,2017-06-01T00:00:00.000Z,0,2017-06-01T00:00:00.000Z,0,2017-06-01T00:00:00.000Z,1,2017-06-01T00:00:00.000Z,0
2017-06-02T00:00:00.000Z,64785321.6278679,2017-06-02T00:00:00.000Z,2479.5616565385294,2017-06-02T00:00:00.000Z,5600077.4302244,2017-06-02T00:00:00.000Z,-0.2307058959119912,2017-06-02T00:00:00.000Z,1.1983911987610039,2017-06-02T00:00:00.000Z,2,2017-06-02T00:00:00.000Z,0,2017-06-02T00:00:00.000Z,-2,2017-06-02T00:00:00.000Z,0.1,2017-06-02T00:00:00.000Z,0,2017-06-02T00:00:00.000Z,0,2017-06-02T00:00:00.000Z,1,2017-06-02T00:00:00.000Z,0
2017-06-03T00:00:00.000Z,72280188.0507018,2017-06-03T00:00:00.000Z,2543.8723274892395,2017-06-03T00:00:00.000Z,2553437.30626482,2017-06-03T00:00:00.000Z,0.10594616442831642,2017-06-03T00:00:00.000Z,1.2823879940733205,2017-06-03T00:00:00.000Z,2,2017-06-03T00:00:00.000Z,0,2017-06-03T00:00:00.000Z,-2,2017-06-03T00:00:00.000Z,0.1,2017-06-03T00:00:00.000Z,0,2017-06-03T00:00:00.000Z,0,2017-06-03T00:00:00.000Z,1,2017-06-03T00:00:00.000Z,0
2017-06-04T00:00:00.000Z,55376223.9045809,2017-06-04T00:00:00.000Z,2521.845867583053,2017-06-04T00:00:00.000Z,4126807.66442569,2017-06-04T00:00:00.000Z,0.146481477541959,2017-06-04T00:00:00.000Z,1.0369127936787907,2017-06-04T00:00:00.000Z,2,2017-06-04T00:00:00.000Z,0,2017-06-04T00:00:00.000Z,-2,2017-06-04T00:00:00.000Z,0.1,2017-06-04T00:00:00.000Z,0,2017-06-04T00:00:00.000Z,0,2017-06-04T00:00:00.000Z,1,2017-06-04T00:00:00.000Z,0
2017-06-05T00:00:00.000Z,90220597.9810057,2017-06-05T00:00:00.000Z,2695.0334189788464,2017-06-05T00:00:00.000Z,732948.484010975,2017-06-05T00:00:00.000Z,0.4500180454168728,2017-06-05T00:00:00.000Z,1.463161667506747,2017-06-05T00:00:00.000Z,2,2017-06-05T00:00:00.000Z,0,2017-06-05T00:00:00.000Z,-2,2017-06-05T00:00:00.000Z,0.1,2017-06-05T00:00:00.000Z,0,2017-06-05T00:00:00.000Z,0,2017-06-05T00:00:00.000Z,1,2017-06-05T00:00:00.000Z,0
2017-06-06T00:00:00.000Z,141556003.064096,2017-06-06T00:00:00.000Z,2873.7969374932436,2017-06-06T00:00:00.000Z,5009305.44059794,2017-06-06T00:00:00.000Z,0.23796526911546131,2017-06-06T00:00:00.000Z,2.415796613021093,2017-06-06T00:00:00.000Z,2,2017-06-06T00:00:00.000Z,0,2017-06-06T00:00:00.000Z,-2,2017-06-06T00:00:00.000Z,0,2017-06-06T00:00:00.000Z,0,2017-06-06T00:00:00.000Z,0,2017-06-06T00:00:00.000Z,1,2017-06-06T00:00:00.000Z,0.1
2017-06-07T00:00:00.000Z,113739700.199241,2017-06-07T00:00:00.000Z,2701.4140898844944,2017-06-07T00:00:00.000Z,7784334.49121924,2017-06-07T00:00:00.000Z,-0.10046381947839954,2017-06-07T00:00:00.000Z,2.382974450853127,2017-06-07T00:00:00.000Z,2,2017-06-07T00:00:00.000Z,0,2017-06-07T00:00:00.000Z,-2,2017-06-07T00:00:00.000Z,0,2017-06-07T00:00:00.000Z,0,2017-06-07T00:00:00.000Z,0,2017-06-07T00:00:00.000Z,1,2017-06-07T00:00:00.000Z,0.1
2017-06-08T00:00:00.000Z,76472402.8003505,2017-06-08T00:00:00.000Z,2803.297016793037,2017-06-08T00:00:00.000Z,7171234.1733235,2017-06-08T00:00:00.000Z,-0.217906855413979,2017-06-08T00:00:00.000Z,1.792561434556902,2017-06-08T00:00:00.000Z,2,2017-06-08T00:00:00.000Z,0,2017-06-08T00:00:00.000Z,-2,2017-06-08T00:00:00.000Z,0.1,2017-06-08T00:00:00.000Z,0,2017-06-08T00:00:00.000Z,0,2017-06-08T00:00:00.000Z,1,2017-06-08T00:00:00.000Z,0
2017-06-09T00:00:00.000Z,72973246.3390261,2017-06-09T00:00:00.000Z,2810.2941602110886,2017-06-09T00:00:00.000Z,1396088.00349911,2017-06-09T00:00:00.000Z,0.20662398128505882,2017-06-09T00:00:00.000Z,1.4401267174504417,2017-06-09T00:00:00.000Z,2,2017-06-09T00:00:00.000Z,0,2017-06-09T00:00:00.000Z,-2,2017-06-09T00:00:00.000Z,0.1,2017-06-09T00:00:00.000Z,0,2017-06-09T00:00:00.000Z,0,2017-06-09T00:00:00.000Z,1,2017-06-09T00:00:00.000Z,0
2017-06-10T00:00:00.000Z,69166269.6263624,2017-06-10T00:00:00.000Z,2919.9279707867463,2017-06-10T00:00:00.000Z,2151369.73836466,2017-06-10T00:00:00.000Z,0.3561436249613957,2017-06-10T00:00:00.000Z,1.1992209426045388,2017-06-10T00:00:00.000Z,2,2017-06-10T00:00:00.000Z,0,2017-06-10T00:00:00.000Z,-2,2017-06-10T00:00:00.000Z,0.1,2017-06-10T00:00:00.000Z,0,2017-06-10T00:00:00.000Z,0,2017-06-10T00:00:00.000Z,1,2017-06-10T00:00:00.000Z,0
2017-06-11T00:00:00.000Z,87412782.5838364,2017-06-11T00:00:00.000Z,2991.4426584000157,2017-06-11T00:00:00.000Z,803438.756519698,2017-06-11T00:00:00.000Z,0.5442423927308409,2017-06-11T00:00:00.000Z,1.331467186339847,2017-06-11T00:00:00.000Z,2,2017-06-11T00:00:00.000Z,0,2017-06-11T00:00:00.000Z,-2,2017-06-11T00:00:00.000Z,0.1,2017-06-11T00:00:00.000Z,0,2017-06-11T00:00:00.000Z,0,2017-06-11T00:00:00.000Z,1,2017-06-11T00:00:00.000Z,0
2017-06-12T00:00:00.000Z,94216448.0139916,2017-06-12T00:00:00.000Z,2656.1781794939084,2017-06-12T00:00:00.000Z,19933136.6822583,2017-06-12T00:00:00.000Z,-0.9510672461518893,2017-06-12T00:00:00.000Z,1.4746355974741379,2017-06-12T00:00:00.000Z,2,2017-06-12T00:00:00.000Z,0,2017-06-12T00:00:00.000Z,-2,2017-06-12T00:00:00.000Z,0.1,2017-06-12T00:00:00.000Z,0,2017-06-12T00:00:00.000Z,0,2017-06-12T00:00:00.000Z,1,2017-06-12T00:00:00.000Z,0
2017-06-13T00:00:00.000Z,73011617.7823378,2017-06-13T00:00:00.000Z,2707.2075876857843,2017-06-13T00:00:00.000Z,14880072.7253242,2017-06-13T00:00:00.000Z,-1.2528466471930157,2017-06-13T00:00:00.000Z,1.2267350053559765,2017-06-13T00:00:00.000Z,2,2017-06-13T00:00:00.000Z,0,2017-06-13T00:00:00.000Z,-2,2017-06-13T00:00:00.000Z,0.1,2017-06-13T00:00:00.000Z,0,2017-06-13T00:00:00.000Z,0,2017-06-13T00:00:00.000Z,1,2017-06-13T00:00:00.000Z,0
2017-06-14T00:00:00.000Z,58376625.3781964,2017-06-14T00:00:00.000Z,2443.774072635811,2017-06-14T00:00:00.000Z,25142274.1341407,2017-06-14T00:00:00.000Z,-2.184589872712511,2017-06-14T00:00:00.000Z,0.8869147301429612,2017-06-14T00:00:00.000Z,2,2017-06-14T00:00:00.000Z,0,2017-06-14T00:00:00.000Z,-2,2017-06-14T00:00:00.000Z,0.1,2017-06-14T00:00:00.000Z,0,2017-06-14T00:00:00.000Z,0.1,2017-06-14T00:00:00.000Z,1,2017-06-14T00:00:00.000Z,0
2017-06-15T00:00:00.000Z,35436589.7745221,2017-06-15T00:00:00.000Z,2415.092620939786,2017-06-15T00:00:00.000Z,72601921.1149687,2017-06-15T00:00:00.000Z,-5.343502188285088,2017-06-15T00:00:00.000Z,0.3832525340508979,2017-06-15T00:00:00.000Z,2,2017-06-15T00:00:00.000Z,0,2017-06-15T00:00:00.000Z,-2,2017-06-15T00:00:00.000Z,0.1,2017-06-15T00:00:00.000Z,0,2017-06-15T00:00:00.000Z,0.1,2017-06-15T00:00:00.000Z,1,2017-06-15T00:00:00.000Z,0
2017-06-16T00:00:00.000Z,30427578.4182035,2017-06-16T00:00:00.000Z,2485.221578415977,2017-06-16T00:00:00.000Z,21299954.5416195,2017-06-16T00:00:00.000Z,-3.485498014238649,2017-06-16T00:00:00.000Z,0.05373036076623189,2017-06-16T00:00:00.000Z,2,2017-06-16T00:00:00.000Z,0,2017-06-16T00:00:00.000Z,-2,2017-06-16T00:00:00.000Z,0.1,2017-06-16T00:00:00.000Z,0,2017-06-16T00:00:00.000Z,0.1,2017-06-16T00:00:00.000Z,1,2017-06-16T00:00:00.000Z,0
2017-06-17T00:00:00.000Z,33209256.9938118,2017-06-17T00:00:00.000Z,2644.3694299811514,2017-06-17T00:00:00.000Z,6246911.4704424,2017-06-17T00:00:00.000Z,-1.7368224821779554,2017-06-17T00:00:00.000Z,-0.07635956530192901,2017-06-17T00:00:00.000Z,2,2017-06-17T00:00:00.000Z,0,2017-06-17T00:00:00.000Z,-2,2017-06-17T00:00:00.000Z,0,2017-06-17T00:00:00.000Z,0.1,2017-06-17T00:00:00.000Z,0,2017-06-17T00:00:00.000Z,1,2017-06-17T00:00:00.000Z,0
2017-06-18T00:00:00.000Z,33460453.3536753,2017-06-18T00:00:00.000Z,2512.428822086344,2017-06-18T00:00:00.000Z,11484628.8697719,2017-06-18T00:00:00.000Z,-1.2054479499196986,2017-06-18T00:00:00.000Z,-0.14275472991030927,2017-06-18T00:00:00.000Z,2,2017-06-18T00:00:00.000Z,0,2017-06-18T00:00:00.000Z,-2,2017-06-18T00:00:00.000Z,0,2017-06-18T00:00:00.000Z,0.1,2017-06-18T00:00:00.000Z,0,2017-06-18T00:00:00.000Z,1,2017-06-18T00:00:00.000Z,0
2017-06-19T00:00:00.000Z,48587419.7211693,2017-06-19T00:00:00.000Z,2595.047554549299,2017-06-19T00:00:00.000Z,7450672.72107029,2017-06-19T00:00:00.000Z,-0.6838826204429838,2017-06-19T00:00:00.000Z,0.04057524988244291,2017-06-19T00:00:00.000Z,2,2017-06-19T00:00:00.000Z,0,2017-06-19T00:00:00.000Z,-2,2017-06-19T00:00:00.000Z,0.1,2017-06-19T00:00:00.000Z,0,2017-06-19T00:00:00.000Z,0,2017-06-19T00:00:00.000Z,1,2017-06-19T00:00:00.000Z,0
2017-06-20T00:00:00.000Z,69235990.1751571,2017-06-20T00:00:00.000Z,2734.934233111323,2017-06-20T00:00:00.000Z,4187572.93722405,2017-06-20T00:00:00.000Z,-0.22820658216125134,2017-06-20T00:00:00.000Z,0.4292498545476493,2017-06-20T00:00:00.000Z,2,2017-06-20T00:00:00.000Z,0,2017-06-20T00:00:00.000Z,-2,2017-06-20T00:00:00.000Z,0.1,2017-06-20T00:00:00.000Z,0,2017-06-20T00:00:00.000Z,0,2017-06-20T00:00:00.000Z,1,2017-06-20T00:00:00.000Z,0
2017-06-21T00:00:00.000Z,50489327.8471026,2017-06-21T00:00:00.000Z,2653.536153083557,2017-06-21T00:00:00.000Z,6958566.87953457,2017-06-21T00:00:00.000Z,-0.17654085391699878,2017-06-21T00:00:00.000Z,0.33928162407151385,2017-06-21T00:00:00.000Z,2,2017-06-21T00:00:00.000Z,0,2017-06-21T00:00:00.000Z,-2,2017-06-21T00:00:00.000Z,0.1,2017-06-21T00:00:00.000Z,0,2017-06-21T00:00:00.000Z,0,2017-06-21T00:00:00.000Z,1,2017-06-21T00:00:00.000Z,0
2017-06-22T00:00:00.000Z,56189945.9528182,2017-06-22T00:00:00.000Z,2693.67774038443,2017-06-22T00:00:00.000Z,4957459.02320527,2017-06-22T00:00:00.000Z,-0.035155562110531835,2017-06-22T00:00:00.000Z,0.37173214980550334,2017-06-22T00:00:00.000Z,2,2017-06-22T00:00:00.000Z,0,2017-06-22T00:00:00.000Z,-2,2017-06-22T00:00:00.000Z,0.1,2017-06-22T00:00:00.000Z,0,2017-06-22T00:00:00.000Z,0,2017-06-22T00:00:00.000Z,1,2017-06-22T00:00:00.000Z,0
2017-06-23T00:00:00.000Z,39342944.4194566,2017-06-23T00:00:00.000Z,2687.6564249824446,2017-06-23T00:00:00.000Z,1923007.47334406,2017-06-23T00:00:00.000Z,0.22064838978134726,2017-06-23T00:00:00.000Z,0.1282919298822377,2017-06-23T00:00:00.000Z,2,2017-06-23T00:00:00.000Z,0,2017-06-23T00:00:00.000Z,-2,2017-06-23T00:00:00.000Z,0.1,2017-06-23T00:00:00.000Z,0,2017-06-23T00:00:00.000Z,0,2017-06-23T00:00:00.000Z,1,2017-06-23T00:00:00.000Z,0
2017-06-24T00:00:00.000Z,20282867.7393215,2017-06-24T00:00:00.000Z,2568.5925241151367,2017-06-24T00:00:00.000Z,6303921.35682084,2017-06-24T00:00:00.000Z,0.06132965207985854,2017-06-24T00:00:00.000Z,-0.28887146976935446,2017-06-24T00:00:00.000Z,2,2017-06-24T00:00:00.000Z,0,2017-06-24T00:00:00.000Z,-2,2017-06-24T00:00:00.000Z,0,2017-06-24T00:00:00.000Z,0.1,2017-06-24T00:00:00.000Z,0,2017-06-24T00:00:00.000Z,1,2017-06-24T00:00:00.000Z,0
2017-06-25T00:00:00.000Z,17356910.2383274,2017-06-25T00:00:00.000Z,2501.1788695912824,2017-06-25T00:00:00.000Z,15601726.0548513,2017-06-25T00:00:00.000Z,-0.6260092009703995,2017-06-25T00:00:00.000Z,-0.5478326779151711,2017-06-25T00:00:00.000Z,2,2017-06-25T00:00:00.000Z,0,2017-06-25T00:00:00.000Z,-2,2017-06-25T00:00:00.000Z,0,2017-06-25T00:00:00.000Z,0.1,2017-06-25T00:00:00.000Z,0,2017-06-25T00:00:00.000Z,1,2017-06-25T00:00:00.000Z,0
2017-06-26T00:00:00.000Z,23810361.7354097,2017-06-26T00:00:00.000Z,2419.8281336489827,2017-06-26T00:00:00.000Z,33115183.4282067,2017-06-26T00:00:00.000Z,-2.0510247395390007,2017-06-26T00:00:00.000Z,-0.582285858378167,2017-06-26T00:00:00.000Z,2,2017-06-26T00:00:00.000Z,0,2017-06-26T00:00:00.000Z,-2,2017-06-26T00:00:00.000Z,0,2017-06-26T00:00:00.000Z,0.1,2017-06-26T00:00:00.000Z,0.1,2017-06-26T00:00:00.000Z,1,2017-06-26T00:00:00.000Z,0
2017-06-27T00:00:00.000Z,28958580.5085227,2017-06-27T00:00:00.000Z,2565.9955752033557,2017-06-27T00:00:00.000Z,35144538.8694742,2017-06-27T00:00:00.000Z,-2.754527643933108,2017-06-27T00:00:00.000Z,-0.5261595775513791,2017-06-27T00:00:00.000Z,2,2017-06-27T00:00:00.000Z,0,2017-06-27T00:00:00.000Z,-2,2017-06-27T00:00:00.000Z,0,2017-06-27T00:00:00.000Z,0.1,2017-06-27T00:00:00.000Z,0.1,2017-06-27T00:00:00.000Z,1,2017-06-27T00:00:00.000Z,0
2017-06-28T00:00:00.000Z,36471911.9299313,2017-06-28T00:00:00.000Z,2554.2217718277343,2017-06-28T00:00:00.000Z,8297803.25441353,2017-06-28T00:00:00.000Z,-1.4819922534077694,2017-06-28T00:00:00.000Z,-0.38828977849233703,2017-06-28T00:00:00.000Z,2,2017-06-28T00:00:00.000Z,0,2017-06-28T00:00:00.000Z,-2,2017-06-28T00:00:00.000Z,0,2017-06-28T00:00:00.000Z,0.1,2017-06-28T00:00:00.000Z,0,2017-06-28T00:00:00.000Z,1,2017-06-28T00:00:00.000Z,0
2017-06-29T00:00:00.000Z,25211526.5638642,2017-06-29T00:00:00.000Z,2537.407710301787,2017-06-29T00:00:00.000Z,5748639.55066674,2017-06-29T00:00:00.000Z,-0.704668286709957,2017-06-29T00:00:00.000Z,-0.4983001905154271,2017-06-29T00:00:00.000Z,2,2017-06-29T00:00:00.000Z,0,2017-06-29T00:00:00.000Z,-2,2017-06-29T00:00:00.000Z,0,2017-06-29T00:00:00.000Z,0.1,2017-06-29T00:00:00.000Z,0,2017-06-29T00:00:00.000Z,1,2017-06-29T00:00:00.000Z,0
2017-06-30T00:00:00.000Z,25445229.2473745,2017-06-30T00:00:00.000Z,2460.92328207561,2017-06-30T00:00:00.000Z,11814117.030129,2017-06-30T00:00:00.000Z,-0.676927947658242,2017-06-30T00:00:00.000Z,-0.5548076618176738,2017-06-30T00:00:00.000Z,2,2017-06-30T00:00:00.000Z,0,2017-06-30T00:00:00.000Z,-2,2017-06-30T00:00:00.000Z,0,2017-06-30T00:00:00.000Z,0.1,2017-06-30T00:00:00.000Z,0,2017-06-30T00:00:00.000Z,1,2017-06-30T00:00:00.000Z,0
2017-07-01T00:00:00.000Z,12801543.1507556,2017-07-01T00:00:00.000Z,2420.539465015463,2017-07-01T00:00:00.000Z,14863090.7804723,2017-07-01T00:00:00.000Z,-0.8364990843519733,2017-07-01T00:00:00.000Z,-0.7864815911143204,2017-07-01T00:00:00.000Z,2,2017-07-01T00:00:00.000Z,0,2017-07-01T00:00:00.000Z,-2,2017-07-01T00:00:00.000Z,0,2017-07-01T00:00:00.000Z,0.1,2017-07-01T00:00:00.000Z,0,2017-07-01T00:00:00.000Z,1,2017-07-01T00:00:00.000Z,0
2017-07-02T00:00:00.000Z,12381428.0495267,2017-07-02T00:00:00.000Z,2508.7110635949434,2017-07-02T00:00:00.000Z,10675403.8786437,2017-07-02T00:00:00.000Z,-0.6584947797297803,2017-07-02T00:00:00.000Z,-0.9081535866271064,2017-07-02T00:00:00.000Z,2,2017-07-02T00:00:00.000Z,0,2017-07-02T00:00:00.000Z,-2,2017-07-02T00:00:00.000Z,0,2017-07-02T00:00:00.000Z,0.1,2017-07-02T00:00:00.000Z,0,2017-07-02T00:00:00.000Z,1,2017-07-02T00:00:00.000Z,0
2017-07-03T00:00:00.000Z,24220756.7988665,2017-07-03T00:00:00.000Z,2543.52055702578,2017-07-03T00:00:00.000Z,5141027.10281325,2017-07-03T00:00:00.000Z,-0.23490607116629972,2017-07-03T00:00:00.000Z,-0.7834121238893595,2017-07-03T00:00:00.000Z,2,2017-07-03T00:00:00.000Z,0,2017-07-03T00:00:00.000Z,-2,2017-07-03T00:00:00.000Z,0,2017-07-03T00:00:00.000Z,0.1,2017-07-03T00:00:00.000Z,0,2017-07-03T00:00:00.000Z,1,2017-07-03T00:00:00.000Z,0
2017-07-04T00:00:00.000Z,27152731.9223454,2017-07-04T00:00:00.000Z,2603.975513520515,2017-07-04T00:00:00.000Z,3056611.38844802,2017-07-04T00:00:00.000Z,0.10387474001438973,2017-07-04T00:00:00.000Z,-0.6787004695359045,2017-07-04T00:00:00.000Z,2,2017-07-04T00:00:00.000Z,0,2017-07-04T00:00:00.000Z,-2,2017-07-04T00:00:00.000Z,0,2017-07-04T00:00:00.000Z,0.1,2017-07-04T00:00:00.000Z,0,2017-07-04T00:00:00.000Z,1,2017-07-04T00:00:00.000Z,0
2017-07-05T00:00:00.000Z,23703084.7124476,2017-07-05T00:00:00.000Z,2611.9076336687876,2017-07-05T00:00:00.000Z,3465159.9054366,2017-07-05T00:00:00.000Z,0.25133276939557164,2017-07-05T00:00:00.000Z,-0.6835478057224175,2017-07-05T00:00:00.000Z,2,2017-07-05T00:00:00.000Z,0,2017-07-05T00:00:00.000Z,-2,2017-07-05T00:00:00.000Z,0,2017-07-05T00:00:00.000Z,0.1,2017-07-05T00:00:00.000Z,0,2017-07-05T00:00:00.000Z,1,2017-07-05T00:00:00.000Z,0
