timestamp,BTC: Miner Revenue (Fees),timestamp,High Risk,timestamp,Very Low Risk,timestamp,Very High Risk,timestamp,BTC: Price,timestamp,+1 CUMSTD,timestamp,-1 CUMSTD,timestamp,CUMMEAN,timestamp,Low Risk,timestamp,---,timestamp,Miner Fee Revenue Binary Indicator (30D)
2010-05-02T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-02T00:00:00.000Z,1,2010-05-02T00:00:00.000Z,0.03333333333333333
2010-05-03T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-03T00:00:00.000Z,1,2010-05-03T00:00:00.000Z,0.03333333333333333
2010-05-04T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-04T00:00:00.000Z,1,2010-05-04T00:00:00.000Z,0
2010-05-05T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-05T00:00:00.000Z,1,2010-05-05T00:00:00.000Z,0
2010-05-06T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-06T00:00:00.000Z,1,2010-05-06T00:00:00.000Z,0
2010-05-07T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-07T00:00:00.000Z,1,2010-05-07T00:00:00.000Z,0
2010-05-08T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-08T00:00:00.000Z,1,2010-05-08T00:00:00.000Z,0
2010-05-09T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-09T00:00:00.000Z,1,2010-05-09T00:00:00.000Z,0
2010-05-10T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-10T00:00:00.000Z,1,2010-05-10T00:00:00.000Z,0
2010-05-11T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-11T00:00:00.000Z,1,2010-05-11T00:00:00.000Z,0
2010-05-12T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-12T00:00:00.000Z,1,2010-05-12T00:00:00.000Z,0
2010-05-13T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-13T00:00:00.000Z,1,2010-05-13T00:00:00.000Z,0
2010-05-14T00:00:00.000Z,0.0010898678027712852,,,,,,,,,,,,,,,,,2010-05-14T00:00:00.000Z,1,2010-05-14T00:00:00.000Z,0.03333333333333333
2010-05-15T00:00:00.000Z,0.0005798833204470373,,,,,,,,,,,,,,,,,2010-05-15T00:00:00.000Z,1,2010-05-15T00:00:00.000Z,0.03333333333333333
2010-05-16T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-16T00:00:00.000Z,1,2010-05-16T00:00:00.000Z,0.03333333333333333
2010-05-17T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-17T00:00:00.000Z,1,2010-05-17T00:00:00.000Z,0.03333333333333333
2010-05-18T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-18T00:00:00.000Z,1,2010-05-18T00:00:00.000Z,0.03333333333333333
2010-05-19T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-19T00:00:00.000Z,1,2010-05-19T00:00:00.000Z,0.03333333333333333
2010-05-20T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-20T00:00:00.000Z,1,2010-05-20T00:00:00.000Z,0.03333333333333333
2010-05-21T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-21T00:00:00.000Z,1,2010-05-21T00:00:00.000Z,0.03333333333333333
2010-05-22T00:00:00.000Z,0.0001015281525260512,,,,,,,,,,,,,,,,,2010-05-22T00:00:00.000Z,1,2010-05-22T00:00:00.000Z,0.06666666666666667
2010-05-23T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-23T00:00:00.000Z,1,2010-05-23T00:00:00.000Z,0.06666666666666667
2010-05-24T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-24T00:00:00.000Z,1,2010-05-24T00:00:00.000Z,0.06666666666666667
2010-05-25T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-25T00:00:00.000Z,1,2010-05-25T00:00:00.000Z,0.06666666666666667
2010-05-26T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-26T00:00:00.000Z,1,2010-05-26T00:00:00.000Z,0.06666666666666667
2010-05-27T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-27T00:00:00.000Z,1,2010-05-27T00:00:00.000Z,0.06666666666666667
2010-05-28T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-28T00:00:00.000Z,1,2010-05-28T00:00:00.000Z,0.06666666666666667
2010-05-29T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-29T00:00:00.000Z,1,2010-05-29T00:00:00.000Z,0.06666666666666667
2010-05-30T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-30T00:00:00.000Z,1,2010-05-30T00:00:00.000Z,0.06666666666666667
2010-05-31T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-05-31T00:00:00.000Z,1,2010-05-31T00:00:00.000Z,0.06666666666666667
2010-06-01T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-01T00:00:00.000Z,1,2010-06-01T00:00:00.000Z,0.06666666666666667
2010-06-02T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-02T00:00:00.000Z,1,2010-06-02T00:00:00.000Z,0.06666666666666667
2010-06-03T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-03T00:00:00.000Z,1,2010-06-03T00:00:00.000Z,0.06666666666666667
2010-06-04T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-04T00:00:00.000Z,1,2010-06-04T00:00:00.000Z,0.06666666666666667
2010-06-05T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-05T00:00:00.000Z,1,2010-06-05T00:00:00.000Z,0.06666666666666667
2010-06-06T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-06T00:00:00.000Z,1,2010-06-06T00:00:00.000Z,0.06666666666666667
2010-06-07T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-07T00:00:00.000Z,1,2010-06-07T00:00:00.000Z,0.06666666666666667
2010-06-08T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-08T00:00:00.000Z,1,2010-06-08T00:00:00.000Z,0.06666666666666667
2010-06-09T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-09T00:00:00.000Z,1,2010-06-09T00:00:00.000Z,0.06666666666666667
2010-06-10T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-10T00:00:00.000Z,1,2010-06-10T00:00:00.000Z,0.06666666666666667
2010-06-11T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-11T00:00:00.000Z,1,2010-06-11T00:00:00.000Z,0.06666666666666667
2010-06-12T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-12T00:00:00.000Z,1,2010-06-12T00:00:00.000Z,0.06666666666666667
2010-06-13T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-13T00:00:00.000Z,1,2010-06-13T00:00:00.000Z,0.03333333333333333
2010-06-14T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-14T00:00:00.000Z,1,2010-06-14T00:00:00.000Z,0.03333333333333333
2010-06-15T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-15T00:00:00.000Z,1,2010-06-15T00:00:00.000Z,0.03333333333333333
2010-06-16T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-16T00:00:00.000Z,1,2010-06-16T00:00:00.000Z,0.03333333333333333
2010-06-17T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-17T00:00:00.000Z,1,2010-06-17T00:00:00.000Z,0.03333333333333333
2010-06-18T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-18T00:00:00.000Z,1,2010-06-18T00:00:00.000Z,0.03333333333333333
2010-06-19T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-19T00:00:00.000Z,1,2010-06-19T00:00:00.000Z,0.03333333333333333
2010-06-20T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-20T00:00:00.000Z,1,2010-06-20T00:00:00.000Z,0.03333333333333333
2010-06-21T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-21T00:00:00.000Z,1,2010-06-21T00:00:00.000Z,0
2010-06-22T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-22T00:00:00.000Z,1,2010-06-22T00:00:00.000Z,0
2010-06-23T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-23T00:00:00.000Z,1,2010-06-23T00:00:00.000Z,0
2010-06-24T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-24T00:00:00.000Z,1,2010-06-24T00:00:00.000Z,0
2010-06-25T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-25T00:00:00.000Z,1,2010-06-25T00:00:00.000Z,0
2010-06-26T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-26T00:00:00.000Z,1,2010-06-26T00:00:00.000Z,0
2010-06-27T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-27T00:00:00.000Z,1,2010-06-27T00:00:00.000Z,0
2010-06-28T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-28T00:00:00.000Z,1,2010-06-28T00:00:00.000Z,0
2010-06-29T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-06-29T00:00:00.000Z,1,2010-06-29T00:00:00.000Z,0
2010-06-30T00:00:00.000Z,0.00015052678882410012,,,,,,,,,,,,,,,,,2010-06-30T00:00:00.000Z,1,2010-06-30T00:00:00.000Z,0.03333333333333333
2010-07-01T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-01T00:00:00.000Z,1,2010-07-01T00:00:00.000Z,0.03333333333333333
2010-07-02T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-02T00:00:00.000Z,1,2010-07-02T00:00:00.000Z,0.03333333333333333
2010-07-03T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-03T00:00:00.000Z,1,2010-07-03T00:00:00.000Z,0.03333333333333333
2010-07-04T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-04T00:00:00.000Z,1,2010-07-04T00:00:00.000Z,0.03333333333333333
2010-07-05T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-05T00:00:00.000Z,1,2010-07-05T00:00:00.000Z,0.03333333333333333
2010-07-06T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-06T00:00:00.000Z,1,2010-07-06T00:00:00.000Z,0.03333333333333333
2010-07-07T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-07T00:00:00.000Z,1,2010-07-07T00:00:00.000Z,0.03333333333333333
2010-07-08T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-08T00:00:00.000Z,1,2010-07-08T00:00:00.000Z,0.03333333333333333
2010-07-09T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-09T00:00:00.000Z,1,2010-07-09T00:00:00.000Z,0.03333333333333333
2010-07-10T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-10T00:00:00.000Z,1,2010-07-10T00:00:00.000Z,0.03333333333333333
2010-07-11T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-11T00:00:00.000Z,1,2010-07-11T00:00:00.000Z,0.03333333333333333
2010-07-12T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-12T00:00:00.000Z,1,2010-07-12T00:00:00.000Z,0.03333333333333333
2010-07-13T00:00:00.000Z,0,,,,,,,,,,,,,,,,,2010-07-13T00:00:00.000Z,1,2010-07-13T00:00:00.000Z,0.03333333333333333
2010-07-14T00:00:00.000Z,3.4602064151534895e-7,,,,,,,,,,,,,,,,,2010-07-14T00:00:00.000Z,1,2010-07-14T00:00:00.000Z,0.06666666666666667
2010-07-15T00:00:00.000Z,0.000021085817359761744,,,,,,,,,,,,,,,,,2010-07-15T00:00:00.000Z,1,2010-07-15T00:00:00.000Z,0.1
2010-07-16T00:00:00.000Z,0.00001073547122953352,,,,,,,,,,,,,,,,,2010-07-16T00:00:00.000Z,1,2010-07-16T00:00:00.000Z,0.1
2010-07-17T00:00:00.000Z,0.000005780313408593014,,,,,,,2010-07-17T00:00:00.000Z,0.049510000000000005,,,,,,,,,2010-07-17T00:00:00.000Z,1,2010-07-17T00:00:00.000Z,0.1
2010-07-18T00:00:00.000Z,0.00009650231431152575,,,,,,,2010-07-18T00:00:00.000Z,0.08584,,,,,,,,,2010-07-18T00:00:00.000Z,1,2010-07-18T00:00:00.000Z,0.13333333333333333
2010-07-19T00:00:00.000Z,0.000010344720571856153,,,,,,,2010-07-19T00:00:00.000Z,0.0808,,,,,,,,,2010-07-19T00:00:00.000Z,1,2010-07-19T00:00:00.000Z,0.13333333333333333
2010-07-20T00:00:00.000Z,0,,,,,,,2010-07-20T00:00:00.000Z,0.07473333333333332,,,,,,,,,2010-07-20T00:00:00.000Z,1,2010-07-20T00:00:00.000Z,0.13333333333333333
2010-07-21T00:00:00.000Z,0,,,,,,,2010-07-21T00:00:00.000Z,0.07921,,,,,,,,,2010-07-21T00:00:00.000Z,1,2010-07-21T00:00:00.000Z,0.13333333333333333
2010-07-22T00:00:00.000Z,0,,,,,,,2010-07-22T00:00:00.000Z,0.055945,,,,,,,,,2010-07-22T00:00:00.000Z,1,2010-07-22T00:00:00.000Z,0.13333333333333333
2010-07-23T00:00:00.000Z,0.000001030926772240441,,,,,,,2010-07-23T00:00:00.000Z,0.062283333333333336,,,,,,,,,2010-07-23T00:00:00.000Z,1,2010-07-23T00:00:00.000Z,0.16666666666666666
2010-07-24T00:00:00.000Z,0,,,,,,,2010-07-24T00:00:00.000Z,0.05454,,,,,,,,,2010-07-24T00:00:00.000Z,1,2010-07-24T00:00:00.000Z,0.16666666666666666
2010-07-25T00:00:00.000Z,0.00025101922461027103,,,,,,,2010-07-25T00:00:00.000Z,0.0505,,,,,,,,,2010-07-25T00:00:00.000Z,1,2010-07-25T00:00:00.000Z,0.2
2010-07-26T00:00:00.000Z,0.00012426439183278458,,,,,,,2010-07-26T00:00:00.000Z,0.056,,,,,,,,,2010-07-26T00:00:00.000Z,1,2010-07-26T00:00:00.000Z,0.2
2010-07-27T00:00:00.000Z,0.0000807163759070051,,,,,,,2010-07-27T00:00:00.000Z,0.059844444444444436,,,,,,,,,2010-07-27T00:00:00.000Z,1,2010-07-27T00:00:00.000Z,0.2
2010-07-28T00:00:00.000Z,0.00013205803007149998,,,,,,,2010-07-28T00:00:00.000Z,0.0589,,,,,,,,,2010-07-28T00:00:00.000Z,1,2010-07-28T00:00:00.000Z,0.23333333333333334
2010-07-29T00:00:00.000Z,0.00009887911084348325,,,,,,,2010-07-29T00:00:00.000Z,0.06920000000000001,,,,,,,,,2010-07-29T00:00:00.000Z,1,2010-07-29T00:00:00.000Z,0.23333333333333334
2010-07-30T00:00:00.000Z,0.00003186711632266664,,,,,,,2010-07-30T00:00:00.000Z,0.06428333333333333,,,,,,,,,2010-07-30T00:00:00.000Z,1,2010-07-30T00:00:00.000Z,0.2
2010-07-31T00:00:00.000Z,0.000029555776676551433,,,,,,,2010-07-31T00:00:00.000Z,0.06785,,,,,,,,,2010-07-31T00:00:00.000Z,1,2010-07-31T00:00:00.000Z,0.2
2010-08-01T00:00:00.000Z,0.00002594074965419307,,,,,,,2010-08-01T00:00:00.000Z,0.0611,,,,,,,,,2010-08-01T00:00:00.000Z,1,2010-08-01T00:00:00.000Z,0.2
2010-08-02T00:00:00.000Z,0.000017355070697120134,,,,,,,2010-08-02T00:00:00.000Z,0.06,,,,,,,,,2010-08-02T00:00:00.000Z,1,2010-08-02T00:00:00.000Z,0.2
2010-08-03T00:00:00.000Z,0,,,,,,,2010-08-03T00:00:00.000Z,0.06,,,,,,,,,2010-08-03T00:00:00.000Z,1,2010-08-03T00:00:00.000Z,0.2
2010-08-04T00:00:00.000Z,0,,,,,,,2010-08-04T00:00:00.000Z,0.05795,,,,,,,,,2010-08-04T00:00:00.000Z,1,2010-08-04T00:00:00.000Z,0.2
2010-08-05T00:00:00.000Z,0,,,,,,,2010-08-05T00:00:00.000Z,0.061,,,,,,,,,2010-08-05T00:00:00.000Z,1,2010-08-05T00:00:00.000Z,0.2
2010-08-06T00:00:00.000Z,0,,,,,,,2010-08-06T00:00:00.000Z,0.0621,,,,,,,,,2010-08-06T00:00:00.000Z,1,2010-08-06T00:00:00.000Z,0.2
2010-08-07T00:00:00.000Z,0.00029797570014615,,,,,,,2010-08-07T00:00:00.000Z,0.059,,,,,,,,,2010-08-07T00:00:00.000Z,1,2010-08-07T00:00:00.000Z,0.23333333333333334
2010-08-08T00:00:00.000Z,0,,,,,,,2010-08-08T00:00:00.000Z,0.0609,,,,,,,,,2010-08-08T00:00:00.000Z,1,2010-08-08T00:00:00.000Z,0.23333333333333334
2010-08-09T00:00:00.000Z,0.00045453015049998316,,,,,,,2010-08-09T00:00:00.000Z,0.071,,,,,,,,,2010-08-09T00:00:00.000Z,1,2010-08-09T00:00:00.000Z,0.26666666666666666
2010-08-10T00:00:00.000Z,0,,,,,,,2010-08-10T00:00:00.000Z,0.07,,,,,,,,,2010-08-10T00:00:00.000Z,1,2010-08-10T00:00:00.000Z,0.26666666666666666
2010-08-11T00:00:00.000Z,0,,,,,,,2010-08-11T00:00:00.000Z,0.067,,,,,,,,,2010-08-11T00:00:00.000Z,1,2010-08-11T00:00:00.000Z,0.26666666666666666
2010-08-12T00:00:00.000Z,0,,,,,,,2010-08-12T00:00:00.000Z,0.07,,,,,,,,,2010-08-12T00:00:00.000Z,1,2010-08-12T00:00:00.000Z,0.26666666666666666
2010-08-13T00:00:00.000Z,0,,,,,,,2010-08-13T00:00:00.000Z,0.0645,,,,,,,,,2010-08-13T00:00:00.000Z,1,2010-08-13T00:00:00.000Z,0.23333333333333334
2010-08-14T00:00:00.000Z,0,,,,,,,2010-08-14T00:00:00.000Z,0.067,,,,,,,,,2010-08-14T00:00:00.000Z,1,2010-08-14T00:00:00.000Z,0.2
2010-08-15T00:00:00.000Z,0,,,,,,,2010-08-15T00:00:00.000Z,0.06529,,,,,,,,,2010-08-15T00:00:00.000Z,1,2010-08-15T00:00:00.000Z,0.2
2010-08-16T00:00:00.000Z,0.00009114815384175864,,,,,,,2010-08-16T00:00:00.000Z,0.0655,,,,,,,,,2010-08-16T00:00:00.000Z,1,2010-08-16T00:00:00.000Z,0.23333333333333334
2010-08-17T00:00:00.000Z,0,,,,,,,2010-08-17T00:00:00.000Z,0.07,,,,,,,,,2010-08-17T00:00:00.000Z,1,2010-08-17T00:00:00.000Z,0.2
2010-08-18T00:00:00.000Z,0.00023453144826176116,,,,,,,2010-08-18T00:00:00.000Z,0.068,,,,,,,,,2010-08-18T00:00:00.000Z,1,2010-08-18T00:00:00.000Z,0.23333333333333334
2010-08-19T00:00:00.000Z,0,,,,,,,2010-08-19T00:00:00.000Z,0.0667,,,,,,,,,2010-08-19T00:00:00.000Z,1,2010-08-19T00:00:00.000Z,0.23333333333333334
2010-08-20T00:00:00.000Z,0,,,,,,,2010-08-20T00:00:00.000Z,0.0655,,,,,,,,,2010-08-20T00:00:00.000Z,1,2010-08-20T00:00:00.000Z,0.23333333333333334
2010-08-21T00:00:00.000Z,0,,,,,,,2010-08-21T00:00:00.000Z,0.0664,,,,,,,,,2010-08-21T00:00:00.000Z,1,2010-08-21T00:00:00.000Z,0.23333333333333334
2010-08-22T00:00:00.000Z,0,,,,,,,2010-08-22T00:00:00.000Z,0.066,,,,,,,,,2010-08-22T00:00:00.000Z,1,2010-08-22T00:00:00.000Z,0.2
2010-08-23T00:00:00.000Z,0,,,,,,,2010-08-23T00:00:00.000Z,0.06491,,,,,,,,,2010-08-23T00:00:00.000Z,1,2010-08-23T00:00:00.000Z,0.2
2010-08-24T00:00:00.000Z,0.0000744130669345537,,,,,,,2010-08-24T00:00:00.000Z,0.065,,,,,,,,,2010-08-24T00:00:00.000Z,1,2010-08-24T00:00:00.000Z,0.2
2010-08-25T00:00:00.000Z,0,,,,,,,2010-08-25T00:00:00.000Z,0.0648,,,,,,,,,2010-08-25T00:00:00.000Z,1,2010-08-25T00:00:00.000Z,0.2
2010-08-26T00:00:00.000Z,0,,,,,,,2010-08-26T00:00:00.000Z,0.064,,,,,,,,,2010-08-26T00:00:00.000Z,1,2010-08-26T00:00:00.000Z,0.2
2010-08-27T00:00:00.000Z,0,,,,,,,2010-08-27T00:00:00.000Z,0.065,,,,,,,,,2010-08-27T00:00:00.000Z,1,2010-08-27T00:00:00.000Z,0.16666666666666666
2010-08-28T00:00:00.000Z,1.2941176468913495e-10,,,,,,,2010-08-28T00:00:00.000Z,0.0646,,,,,,,,,2010-08-28T00:00:00.000Z,1,2010-08-28T00:00:00.000Z,0.2
2010-08-29T00:00:00.000Z,0.00002839425547175821,,,,,,,2010-08-29T00:00:00.000Z,0.064,,,,,,,,,2010-08-29T00:00:00.000Z,1,2010-08-29T00:00:00.000Z,0.23333333333333334
2010-08-30T00:00:00.000Z,0.000048319812733881316,,,,,,,2010-08-30T00:00:00.000Z,0.06497,,,,,,,,,2010-08-30T00:00:00.000Z,1,2010-08-30T00:00:00.000Z,0.26666666666666666
2010-08-31T00:00:00.000Z,0.000021738690462541943,,,,,,,2010-08-31T00:00:00.000Z,0.06,,,,,,,,,2010-08-31T00:00:00.000Z,1,2010-08-31T00:00:00.000Z,0.26666666666666666
2010-09-01T00:00:00.000Z,0.000010191004422625221,,,,,,,2010-09-01T00:00:00.000Z,0.062300000000000015,,,,,,,,,2010-09-01T00:00:00.000Z,1,2010-09-01T00:00:00.000Z,0.26666666666666666
2010-09-02T00:00:00.000Z,0,,,,,,,2010-09-02T00:00:00.000Z,0.0631,,,,,,,,,2010-09-02T00:00:00.000Z,1,2010-09-02T00:00:00.000Z,0.26666666666666666
2010-09-03T00:00:00.000Z,0,,,,,,,2010-09-03T00:00:00.000Z,0.06085,,,,,,,,,2010-09-03T00:00:00.000Z,1,2010-09-03T00:00:00.000Z,0.26666666666666666
2010-09-04T00:00:00.000Z,0,,,,,,,2010-09-04T00:00:00.000Z,0.06238,,,,,,,,,2010-09-04T00:00:00.000Z,1,2010-09-04T00:00:00.000Z,0.26666666666666666
2010-09-05T00:00:00.000Z,0.00000121211974288516,,,,,,,2010-09-05T00:00:00.000Z,0.0616,,,,,,,,,2010-09-05T00:00:00.000Z,1,2010-09-05T00:00:00.000Z,0.3
2010-09-06T00:00:00.000Z,1.2658227847941035e-11,,,,,,,2010-09-06T00:00:00.000Z,0.0616,,,,,,,,,2010-09-06T00:00:00.000Z,1,2010-09-06T00:00:00.000Z,0.26666666666666666
2010-09-07T00:00:00.000Z,0,,,,,,,2010-09-07T00:00:00.000Z,0.061505,,,,,,,,,2010-09-07T00:00:00.000Z,1,2010-09-07T00:00:00.000Z,0.26666666666666666
2010-09-08T00:00:00.000Z,2.424242424183655e-11,,,,,,,2010-09-08T00:00:00.000Z,0.061495,,,,,,,,,2010-09-08T00:00:00.000Z,1,2010-09-08T00:00:00.000Z,0.26666666666666666
2010-09-09T00:00:00.000Z,0.000016296045545683017,,,,,,,2010-09-09T00:00:00.000Z,0.06111000000000001,,,,,,,,,2010-09-09T00:00:00.000Z,1,2010-09-09T00:00:00.000Z,0.3
2010-09-10T00:00:00.000Z,1.129943502812091e-11,,,,,,,2010-09-10T00:00:00.000Z,0.0618,,,,,,,,,2010-09-10T00:00:00.000Z,1,2010-09-10T00:00:00.000Z,0.3
2010-09-11T00:00:00.000Z,0,,,,,,,2010-09-11T00:00:00.000Z,0.06366000000000001,,,,,,,,,2010-09-11T00:00:00.000Z,1,2010-09-11T00:00:00.000Z,0.3
2010-09-12T00:00:00.000Z,0.00001694886527346994,,,,,,,2010-09-12T00:00:00.000Z,0.0615,,,,,,,,,2010-09-12T00:00:00.000Z,1,2010-09-12T00:00:00.000Z,0.3333333333333333
2010-09-13T00:00:00.000Z,1.1695906432611744e-11,,,,,,,2010-09-13T00:00:00.000Z,0.062179999999999985,,,,,,,,,2010-09-13T00:00:00.000Z,1,2010-09-13T00:00:00.000Z,0.3333333333333333
2010-09-14T00:00:00.000Z,9.461587106941773e-7,,,,,,,2010-09-14T00:00:00.000Z,0.06199,,,,,,,,,2010-09-14T00:00:00.000Z,1,2010-09-14T00:00:00.000Z,0.36666666666666664
2010-09-15T00:00:00.000Z,0,,,,,,,2010-09-15T00:00:00.000Z,0.0604,,,,,,,,,2010-09-15T00:00:00.000Z,1,2010-09-15T00:00:00.000Z,0.3333333333333333
2010-09-16T00:00:00.000Z,0,,,,,,,2010-09-16T00:00:00.000Z,0.0618,,,,,,,,,2010-09-16T00:00:00.000Z,1,2010-09-16T00:00:00.000Z,0.3333333333333333
2010-09-17T00:00:00.000Z,0,,,,,,,2010-09-17T00:00:00.000Z,0.05938,,,,,,,,,2010-09-17T00:00:00.000Z,1,2010-09-17T00:00:00.000Z,0.3
2010-09-18T00:00:00.000Z,0.000015189642688971813,,,,,,,2010-09-18T00:00:00.000Z,0.061,,,,,,,,,2010-09-18T00:00:00.000Z,1,2010-09-18T00:00:00.000Z,0.3333333333333333
2010-09-19T00:00:00.000Z,0,,,,,,,2010-09-19T00:00:00.000Z,0.0627,,,,,,,,,2010-09-19T00:00:00.000Z,1,2010-09-19T00:00:00.000Z,0.3333333333333333
2010-09-20T00:00:00.000Z,0,,,,,,,2010-09-20T00:00:00.000Z,0.0621,,,,,,,,,2010-09-20T00:00:00.000Z,1,2010-09-20T00:00:00.000Z,0.3333333333333333
2010-09-21T00:00:00.000Z,1.1627906976608978e-11,,,,,,,2010-09-21T00:00:00.000Z,0.06265,,,,,,,,,2010-09-21T00:00:00.000Z,1,2010-09-21T00:00:00.000Z,0.36666666666666664
2010-09-22T00:00:00.000Z,0,,,,,,,2010-09-22T00:00:00.000Z,0.062038,,,,,,,,,2010-09-22T00:00:00.000Z,1,2010-09-22T00:00:00.000Z,0.36666666666666664
2010-09-23T00:00:00.000Z,0,,,,,,,2010-09-23T00:00:00.000Z,0.06231,,,,,,,,,2010-09-23T00:00:00.000Z,1,2010-09-23T00:00:00.000Z,0.3333333333333333
2010-09-24T00:00:00.000Z,0,,,,,,,2010-09-24T00:00:00.000Z,0.0622,,,,,,,,,2010-09-24T00:00:00.000Z,1,2010-09-24T00:00:00.000Z,0.3333333333333333
2010-09-25T00:00:00.000Z,0,,,,,,,2010-09-25T00:00:00.000Z,0.06202000000000001,,,,,,,,,2010-09-25T00:00:00.000Z,1,2010-09-25T00:00:00.000Z,0.3333333333333333
2010-09-26T00:00:00.000Z,0,,,,,,,2010-09-26T00:00:00.000Z,0.06219,,,,,,,,,2010-09-26T00:00:00.000Z,1,2010-09-26T00:00:00.000Z,0.3333333333333333
2010-09-27T00:00:00.000Z,0.0000017467218397871793,,,,,,,2010-09-27T00:00:00.000Z,0.0622,,,,,,,,,2010-09-27T00:00:00.000Z,1,2010-09-27T00:00:00.000Z,0.3333333333333333
2010-09-28T00:00:00.000Z,0.00013583060414434266,,,,,,,2010-09-28T00:00:00.000Z,0.061904999999999995,,,,,,,,,2010-09-28T00:00:00.000Z,1,2010-09-28T00:00:00.000Z,0.3333333333333333
2010-09-29T00:00:00.000Z,0,,,,,,,2010-09-29T00:00:00.000Z,0.06183,,,,,,,,,2010-09-29T00:00:00.000Z,1,2010-09-29T00:00:00.000Z,0.3
2010-09-30T00:00:00.000Z,0,,,,,,,2010-09-30T00:00:00.000Z,0.0619,,,,,,,,,2010-09-30T00:00:00.000Z,1,2010-09-30T00:00:00.000Z,0.3
