timestamp,BTC: Price,timestamp,BTC: Long-Term Holder Supply,timestamp,LTH-Spending Binary Indicator [7D],timestamp,---,timestamp,LTH-SPENDING BI = 6-of-7,timestamp,LTH-SPENDING BI = 4-of-7,timestamp,LTH-SPENDING BI = 1-of-7,timestamp,Very High Risk,timestamp,High Risk,timestamp,Low Risk,timestamp,Very Low Risk
2012-03-08T00:00:00.000Z,4.93016,2012-03-08T00:00:00.000Z,5219334.92304513,2012-03-08T00:00:00.000Z,0,2012-03-08T00:00:00.000Z,1,2012-03-08T00:00:00.000Z,0.8571428571428571,2012-03-08T00:00:00.000Z,0.5,2012-03-08T00:00:00.000Z,0.14285714285714285,2012-03-08T00:00:00.000Z,0,2012-03-08T00:00:00.000Z,0,2012-03-08T00:00:00.000Z,0,2012-03-08T00:00:00.000Z,0.1
2012-03-09T00:00:00.000Z,4.862108,2012-03-09T00:00:00.000Z,5225989.25741237,2012-03-09T00:00:00.000Z,0,2012-03-09T00:00:00.000Z,1,2012-03-09T00:00:00.000Z,0.8571428571428571,2012-03-09T00:00:00.000Z,0.5,2012-03-09T00:00:00.000Z,0.14285714285714285,2012-03-09T00:00:00.000Z,0,2012-03-09T00:00:00.000Z,0,2012-03-09T00:00:00.000Z,0,2012-03-09T00:00:00.000Z,0.1
2012-03-10T00:00:00.000Z,4.46,2012-03-10T00:00:00.000Z,5229248.36025266,2012-03-10T00:00:00.000Z,0,2012-03-10T00:00:00.000Z,1,2012-03-10T00:00:00.000Z,0.8571428571428571,2012-03-10T00:00:00.000Z,0.5,2012-03-10T00:00:00.000Z,0.14285714285714285,2012-03-10T00:00:00.000Z,0,2012-03-10T00:00:00.000Z,0,2012-03-10T00:00:00.000Z,0,2012-03-10T00:00:00.000Z,0.1
2012-03-11T00:00:00.000Z,4.882311538461538,2012-03-11T00:00:00.000Z,5232902.21042751,2012-03-11T00:00:00.000Z,0,2012-03-11T00:00:00.000Z,1,2012-03-11T00:00:00.000Z,0.8571428571428571,2012-03-11T00:00:00.000Z,0.5,2012-03-11T00:00:00.000Z,0.14285714285714285,2012-03-11T00:00:00.000Z,0,2012-03-11T00:00:00.000Z,0,2012-03-11T00:00:00.000Z,0,2012-03-11T00:00:00.000Z,0.1
2012-03-12T00:00:00.000Z,4.903366666666667,2012-03-12T00:00:00.000Z,5240253.15968637,2012-03-12T00:00:00.000Z,0,2012-03-12T00:00:00.000Z,1,2012-03-12T00:00:00.000Z,0.8571428571428571,2012-03-12T00:00:00.000Z,0.5,2012-03-12T00:00:00.000Z,0.14285714285714285,2012-03-12T00:00:00.000Z,0,2012-03-12T00:00:00.000Z,0,2012-03-12T00:00:00.000Z,0,2012-03-12T00:00:00.000Z,0.1
2012-03-13T00:00:00.000Z,5.274977999999999,2012-03-13T00:00:00.000Z,5245536.10771701,2012-03-13T00:00:00.000Z,0,2012-03-13T00:00:00.000Z,1,2012-03-13T00:00:00.000Z,0.8571428571428571,2012-03-13T00:00:00.000Z,0.5,2012-03-13T00:00:00.000Z,0.14285714285714285,2012-03-13T00:00:00.000Z,0,2012-03-13T00:00:00.000Z,0,2012-03-13T00:00:00.000Z,0,2012-03-13T00:00:00.000Z,0.1
2012-03-14T00:00:00.000Z,5.386665000000002,2012-03-14T00:00:00.000Z,5250729.28479549,2012-03-14T00:00:00.000Z,0,2012-03-14T00:00:00.000Z,1,2012-03-14T00:00:00.000Z,0.8571428571428571,2012-03-14T00:00:00.000Z,0.5,2012-03-14T00:00:00.000Z,0.14285714285714285,2012-03-14T00:00:00.000Z,0,2012-03-14T00:00:00.000Z,0,2012-03-14T00:00:00.000Z,0,2012-03-14T00:00:00.000Z,0.1
2012-03-15T00:00:00.000Z,5.197815,2012-03-15T00:00:00.000Z,5257295.96456813,2012-03-15T00:00:00.000Z,0,2012-03-15T00:00:00.000Z,1,2012-03-15T00:00:00.000Z,0.8571428571428571,2012-03-15T00:00:00.000Z,0.5,2012-03-15T00:00:00.000Z,0.14285714285714285,2012-03-15T00:00:00.000Z,0,2012-03-15T00:00:00.000Z,0,2012-03-15T00:00:00.000Z,0,2012-03-15T00:00:00.000Z,0.1
2012-03-16T00:00:00.000Z,5.34374,2012-03-16T00:00:00.000Z,5260288.43566047,2012-03-16T00:00:00.000Z,0,2012-03-16T00:00:00.000Z,1,2012-03-16T00:00:00.000Z,0.8571428571428571,2012-03-16T00:00:00.000Z,0.5,2012-03-16T00:00:00.000Z,0.14285714285714285,2012-03-16T00:00:00.000Z,0,2012-03-16T00:00:00.000Z,0,2012-03-16T00:00:00.000Z,0,2012-03-16T00:00:00.000Z,0.1
2012-03-17T00:00:00.000Z,5.180602500000001,2012-03-17T00:00:00.000Z,5265546.6754279,2012-03-17T00:00:00.000Z,0,2012-03-17T00:00:00.000Z,1,2012-03-17T00:00:00.000Z,0.8571428571428571,2012-03-17T00:00:00.000Z,0.5,2012-03-17T00:00:00.000Z,0.14285714285714285,2012-03-17T00:00:00.000Z,0,2012-03-17T00:00:00.000Z,0,2012-03-17T00:00:00.000Z,0,2012-03-17T00:00:00.000Z,0.1
2012-03-18T00:00:00.000Z,5.279683333333334,2012-03-18T00:00:00.000Z,5264796.90864424,2012-03-18T00:00:00.000Z,0.14285714285714285,2012-03-18T00:00:00.000Z,1,2012-03-18T00:00:00.000Z,0.8571428571428571,2012-03-18T00:00:00.000Z,0.5,2012-03-18T00:00:00.000Z,0.14285714285714285,2012-03-18T00:00:00.000Z,0,2012-03-18T00:00:00.000Z,0,2012-03-18T00:00:00.000Z,0,2012-03-18T00:00:00.000Z,0.1
2012-03-19T00:00:00.000Z,4.6945440000000005,2012-03-19T00:00:00.000Z,5271162.66446589,2012-03-19T00:00:00.000Z,0.14285714285714285,2012-03-19T00:00:00.000Z,1,2012-03-19T00:00:00.000Z,0.8571428571428571,2012-03-19T00:00:00.000Z,0.5,2012-03-19T00:00:00.000Z,0.14285714285714285,2012-03-19T00:00:00.000Z,0,2012-03-19T00:00:00.000Z,0,2012-03-19T00:00:00.000Z,0,2012-03-19T00:00:00.000Z,0.1
2012-03-20T00:00:00.000Z,4.8374558333333315,2012-03-20T00:00:00.000Z,5276507.1632071,2012-03-20T00:00:00.000Z,0.14285714285714285,2012-03-20T00:00:00.000Z,1,2012-03-20T00:00:00.000Z,0.8571428571428571,2012-03-20T00:00:00.000Z,0.5,2012-03-20T00:00:00.000Z,0.14285714285714285,2012-03-20T00:00:00.000Z,0,2012-03-20T00:00:00.000Z,0,2012-03-20T00:00:00.000Z,0,2012-03-20T00:00:00.000Z,0.1
2012-03-21T00:00:00.000Z,4.80403,2012-03-21T00:00:00.000Z,5277248.55318563,2012-03-21T00:00:00.000Z,0.14285714285714285,2012-03-21T00:00:00.000Z,1,2012-03-21T00:00:00.000Z,0.8571428571428571,2012-03-21T00:00:00.000Z,0.5,2012-03-21T00:00:00.000Z,0.14285714285714285,2012-03-21T00:00:00.000Z,0,2012-03-21T00:00:00.000Z,0,2012-03-21T00:00:00.000Z,0,2012-03-21T00:00:00.000Z,0.1
2012-03-22T00:00:00.000Z,4.7301400000000005,2012-03-22T00:00:00.000Z,5285082.6044999,2012-03-22T00:00:00.000Z,0.14285714285714285,2012-03-22T00:00:00.000Z,1,2012-03-22T00:00:00.000Z,0.8571428571428571,2012-03-22T00:00:00.000Z,0.5,2012-03-22T00:00:00.000Z,0.14285714285714285,2012-03-22T00:00:00.000Z,0,2012-03-22T00:00:00.000Z,0,2012-03-22T00:00:00.000Z,0,2012-03-22T00:00:00.000Z,0.1
2012-03-23T00:00:00.000Z,4.675243333333333,2012-03-23T00:00:00.000Z,5285520.25251727,2012-03-23T00:00:00.000Z,0.14285714285714285,2012-03-23T00:00:00.000Z,1,2012-03-23T00:00:00.000Z,0.8571428571428571,2012-03-23T00:00:00.000Z,0.5,2012-03-23T00:00:00.000Z,0.14285714285714285,2012-03-23T00:00:00.000Z,0,2012-03-23T00:00:00.000Z,0,2012-03-23T00:00:00.000Z,0,2012-03-23T00:00:00.000Z,0.1
2012-03-24T00:00:00.000Z,4.6669599999999996,2012-03-24T00:00:00.000Z,5289735.92709014,2012-03-24T00:00:00.000Z,0.14285714285714285,2012-03-24T00:00:00.000Z,1,2012-03-24T00:00:00.000Z,0.8571428571428571,2012-03-24T00:00:00.000Z,0.5,2012-03-24T00:00:00.000Z,0.14285714285714285,2012-03-24T00:00:00.000Z,0,2012-03-24T00:00:00.000Z,0,2012-03-24T00:00:00.000Z,0,2012-03-24T00:00:00.000Z,0.1
2012-03-25T00:00:00.000Z,4.5500099999999986,2012-03-25T00:00:00.000Z,5298142.7162643,2012-03-25T00:00:00.000Z,0,2012-03-25T00:00:00.000Z,1,2012-03-25T00:00:00.000Z,0.8571428571428571,2012-03-25T00:00:00.000Z,0.5,2012-03-25T00:00:00.000Z,0.14285714285714285,2012-03-25T00:00:00.000Z,0,2012-03-25T00:00:00.000Z,0,2012-03-25T00:00:00.000Z,0,2012-03-25T00:00:00.000Z,0.1
2012-03-26T00:00:00.000Z,4.621338333333333,2012-03-26T00:00:00.000Z,5306640.78353728,2012-03-26T00:00:00.000Z,0,2012-03-26T00:00:00.000Z,1,2012-03-26T00:00:00.000Z,0.8571428571428571,2012-03-26T00:00:00.000Z,0.5,2012-03-26T00:00:00.000Z,0.14285714285714285,2012-03-26T00:00:00.000Z,0,2012-03-26T00:00:00.000Z,0,2012-03-26T00:00:00.000Z,0,2012-03-26T00:00:00.000Z,0.1
2012-03-27T00:00:00.000Z,4.810291537920626,2012-03-27T00:00:00.000Z,5315555.75372782,2012-03-27T00:00:00.000Z,0,2012-03-27T00:00:00.000Z,1,2012-03-27T00:00:00.000Z,0.8571428571428571,2012-03-27T00:00:00.000Z,0.5,2012-03-27T00:00:00.000Z,0.14285714285714285,2012-03-27T00:00:00.000Z,0,2012-03-27T00:00:00.000Z,0,2012-03-27T00:00:00.000Z,0,2012-03-27T00:00:00.000Z,0.1
2012-03-28T00:00:00.000Z,4.8102475,2012-03-28T00:00:00.000Z,5320774.80974072,2012-03-28T00:00:00.000Z,0,2012-03-28T00:00:00.000Z,1,2012-03-28T00:00:00.000Z,0.8571428571428571,2012-03-28T00:00:00.000Z,0.5,2012-03-28T00:00:00.000Z,0.14285714285714285,2012-03-28T00:00:00.000Z,0,2012-03-28T00:00:00.000Z,0,2012-03-28T00:00:00.000Z,0,2012-03-28T00:00:00.000Z,0.1
2012-03-29T00:00:00.000Z,4.756541363636363,2012-03-29T00:00:00.000Z,5328754.40592469,2012-03-29T00:00:00.000Z,0,2012-03-29T00:00:00.000Z,1,2012-03-29T00:00:00.000Z,0.8571428571428571,2012-03-29T00:00:00.000Z,0.5,2012-03-29T00:00:00.000Z,0.14285714285714285,2012-03-29T00:00:00.000Z,0,2012-03-29T00:00:00.000Z,0,2012-03-29T00:00:00.000Z,0,2012-03-29T00:00:00.000Z,0.1
2012-03-30T00:00:00.000Z,4.8591425,2012-03-30T00:00:00.000Z,5288997.43108484,2012-03-30T00:00:00.000Z,0.14285714285714285,2012-03-30T00:00:00.000Z,1,2012-03-30T00:00:00.000Z,0.8571428571428571,2012-03-30T00:00:00.000Z,0.5,2012-03-30T00:00:00.000Z,0.14285714285714285,2012-03-30T00:00:00.000Z,0,2012-03-30T00:00:00.000Z,0,2012-03-30T00:00:00.000Z,0,2012-03-30T00:00:00.000Z,0.1
2012-03-31T00:00:00.000Z,4.8943925,2012-03-31T00:00:00.000Z,5299167.60149743,2012-03-31T00:00:00.000Z,0.14285714285714285,2012-03-31T00:00:00.000Z,1,2012-03-31T00:00:00.000Z,0.8571428571428571,2012-03-31T00:00:00.000Z,0.5,2012-03-31T00:00:00.000Z,0.14285714285714285,2012-03-31T00:00:00.000Z,0,2012-03-31T00:00:00.000Z,0,2012-03-31T00:00:00.000Z,0,2012-03-31T00:00:00.000Z,0.1
2012-04-01T00:00:00.000Z,4.8207049999999985,2012-04-01T00:00:00.000Z,5309126.24910072,2012-04-01T00:00:00.000Z,0.14285714285714285,2012-04-01T00:00:00.000Z,1,2012-04-01T00:00:00.000Z,0.8571428571428571,2012-04-01T00:00:00.000Z,0.5,2012-04-01T00:00:00.000Z,0.14285714285714285,2012-04-01T00:00:00.000Z,0,2012-04-01T00:00:00.000Z,0,2012-04-01T00:00:00.000Z,0,2012-04-01T00:00:00.000Z,0.1
2012-04-02T00:00:00.000Z,4.980836000000001,2012-04-02T00:00:00.000Z,5320238.99155396,2012-04-02T00:00:00.000Z,0.14285714285714285,2012-04-02T00:00:00.000Z,1,2012-04-02T00:00:00.000Z,0.8571428571428571,2012-04-02T00:00:00.000Z,0.5,2012-04-02T00:00:00.000Z,0.14285714285714285,2012-04-02T00:00:00.000Z,0,2012-04-02T00:00:00.000Z,0,2012-04-02T00:00:00.000Z,0,2012-04-02T00:00:00.000Z,0.1
2012-04-03T00:00:00.000Z,4.952,2012-04-03T00:00:00.000Z,5320559.58956188,2012-04-03T00:00:00.000Z,0.14285714285714285,2012-04-03T00:00:00.000Z,1,2012-04-03T00:00:00.000Z,0.8571428571428571,2012-04-03T00:00:00.000Z,0.5,2012-04-03T00:00:00.000Z,0.14285714285714285,2012-04-03T00:00:00.000Z,0,2012-04-03T00:00:00.000Z,0,2012-04-03T00:00:00.000Z,0,2012-04-03T00:00:00.000Z,0.1
2012-04-04T00:00:00.000Z,4.920066666666667,2012-04-04T00:00:00.000Z,5296249.58052931,2012-04-04T00:00:00.000Z,0.2857142857142857,2012-04-04T00:00:00.000Z,1,2012-04-04T00:00:00.000Z,0.8571428571428571,2012-04-04T00:00:00.000Z,0.5,2012-04-04T00:00:00.000Z,0.14285714285714285,2012-04-04T00:00:00.000Z,0,2012-04-04T00:00:00.000Z,0,2012-04-04T00:00:00.000Z,0.1,2012-04-04T00:00:00.000Z,0
2012-04-05T00:00:00.000Z,4.919,2012-04-05T00:00:00.000Z,5306223.12465989,2012-04-05T00:00:00.000Z,0.2857142857142857,2012-04-05T00:00:00.000Z,1,2012-04-05T00:00:00.000Z,0.8571428571428571,2012-04-05T00:00:00.000Z,0.5,2012-04-05T00:00:00.000Z,0.14285714285714285,2012-04-05T00:00:00.000Z,0,2012-04-05T00:00:00.000Z,0,2012-04-05T00:00:00.000Z,0.1,2012-04-05T00:00:00.000Z,0
2012-04-06T00:00:00.000Z,4.9333922222222215,2012-04-06T00:00:00.000Z,5314601.08354864,2012-04-06T00:00:00.000Z,0.14285714285714285,2012-04-06T00:00:00.000Z,1,2012-04-06T00:00:00.000Z,0.8571428571428571,2012-04-06T00:00:00.000Z,0.5,2012-04-06T00:00:00.000Z,0.14285714285714285,2012-04-06T00:00:00.000Z,0,2012-04-06T00:00:00.000Z,0,2012-04-06T00:00:00.000Z,0,2012-04-06T00:00:00.000Z,0.1
2012-04-07T00:00:00.000Z,4.681678461538461,2012-04-07T00:00:00.000Z,5326783.44335285,2012-04-07T00:00:00.000Z,0.14285714285714285,2012-04-07T00:00:00.000Z,1,2012-04-07T00:00:00.000Z,0.8571428571428571,2012-04-07T00:00:00.000Z,0.5,2012-04-07T00:00:00.000Z,0.14285714285714285,2012-04-07T00:00:00.000Z,0,2012-04-07T00:00:00.000Z,0,2012-04-07T00:00:00.000Z,0,2012-04-07T00:00:00.000Z,0.1
2012-04-08T00:00:00.000Z,4.794499999999998,2012-04-08T00:00:00.000Z,5339334.09584661,2012-04-08T00:00:00.000Z,0.14285714285714285,2012-04-08T00:00:00.000Z,1,2012-04-08T00:00:00.000Z,0.8571428571428571,2012-04-08T00:00:00.000Z,0.5,2012-04-08T00:00:00.000Z,0.14285714285714285,2012-04-08T00:00:00.000Z,0,2012-04-08T00:00:00.000Z,0,2012-04-08T00:00:00.000Z,0,2012-04-08T00:00:00.000Z,0.1
2012-04-09T00:00:00.000Z,4.850681428571427,2012-04-09T00:00:00.000Z,5348715.89509016,2012-04-09T00:00:00.000Z,0.14285714285714285,2012-04-09T00:00:00.000Z,1,2012-04-09T00:00:00.000Z,0.8571428571428571,2012-04-09T00:00:00.000Z,0.5,2012-04-09T00:00:00.000Z,0.14285714285714285,2012-04-09T00:00:00.000Z,0,2012-04-09T00:00:00.000Z,0,2012-04-09T00:00:00.000Z,0,2012-04-09T00:00:00.000Z,0.1
2012-04-10T00:00:00.000Z,4.833646666666667,2012-04-10T00:00:00.000Z,5362620.75225982,2012-04-10T00:00:00.000Z,0.14285714285714285,2012-04-10T00:00:00.000Z,1,2012-04-10T00:00:00.000Z,0.8571428571428571,2012-04-10T00:00:00.000Z,0.5,2012-04-10T00:00:00.000Z,0.14285714285714285,2012-04-10T00:00:00.000Z,0,2012-04-10T00:00:00.000Z,0,2012-04-10T00:00:00.000Z,0,2012-04-10T00:00:00.000Z,0.1
2012-04-11T00:00:00.000Z,4.928101666666668,2012-04-11T00:00:00.000Z,5369589.90302117,2012-04-11T00:00:00.000Z,0,2012-04-11T00:00:00.000Z,1,2012-04-11T00:00:00.000Z,0.8571428571428571,2012-04-11T00:00:00.000Z,0.5,2012-04-11T00:00:00.000Z,0.14285714285714285,2012-04-11T00:00:00.000Z,0,2012-04-11T00:00:00.000Z,0,2012-04-11T00:00:00.000Z,0,2012-04-11T00:00:00.000Z,0.1
2012-04-12T00:00:00.000Z,4.90060875,2012-04-12T00:00:00.000Z,5371282.94286969,2012-04-12T00:00:00.000Z,0,2012-04-12T00:00:00.000Z,1,2012-04-12T00:00:00.000Z,0.8571428571428571,2012-04-12T00:00:00.000Z,0.5,2012-04-12T00:00:00.000Z,0.14285714285714285,2012-04-12T00:00:00.000Z,0,2012-04-12T00:00:00.000Z,0,2012-04-12T00:00:00.000Z,0,2012-04-12T00:00:00.000Z,0.1
2012-04-13T00:00:00.000Z,4.936494705882354,2012-04-13T00:00:00.000Z,5382552.8564711,2012-04-13T00:00:00.000Z,0,2012-04-13T00:00:00.000Z,1,2012-04-13T00:00:00.000Z,0.8571428571428571,2012-04-13T00:00:00.000Z,0.5,2012-04-13T00:00:00.000Z,0.14285714285714285,2012-04-13T00:00:00.000Z,0,2012-04-13T00:00:00.000Z,0,2012-04-13T00:00:00.000Z,0,2012-04-13T00:00:00.000Z,0.1
2012-04-14T00:00:00.000Z,4.96381,2012-04-14T00:00:00.000Z,5395722.75131055,2012-04-14T00:00:00.000Z,0,2012-04-14T00:00:00.000Z,1,2012-04-14T00:00:00.000Z,0.8571428571428571,2012-04-14T00:00:00.000Z,0.5,2012-04-14T00:00:00.000Z,0.14285714285714285,2012-04-14T00:00:00.000Z,0,2012-04-14T00:00:00.000Z,0,2012-04-14T00:00:00.000Z,0,2012-04-14T00:00:00.000Z,0.1
2012-04-15T00:00:00.000Z,4.968925833333332,2012-04-15T00:00:00.000Z,5406981.08497596,2012-04-15T00:00:00.000Z,0,2012-04-15T00:00:00.000Z,1,2012-04-15T00:00:00.000Z,0.8571428571428571,2012-04-15T00:00:00.000Z,0.5,2012-04-15T00:00:00.000Z,0.14285714285714285,2012-04-15T00:00:00.000Z,0,2012-04-15T00:00:00.000Z,0,2012-04-15T00:00:00.000Z,0,2012-04-15T00:00:00.000Z,0.1
2012-04-16T00:00:00.000Z,4.94573,2012-04-16T00:00:00.000Z,5416510.22428435,2012-04-16T00:00:00.000Z,0,2012-04-16T00:00:00.000Z,1,2012-04-16T00:00:00.000Z,0.8571428571428571,2012-04-16T00:00:00.000Z,0.5,2012-04-16T00:00:00.000Z,0.14285714285714285,2012-04-16T00:00:00.000Z,0,2012-04-16T00:00:00.000Z,0,2012-04-16T00:00:00.000Z,0,2012-04-16T00:00:00.000Z,0.1
2012-04-17T00:00:00.000Z,4.974027142857142,2012-04-17T00:00:00.000Z,5430640.27410866,2012-04-17T00:00:00.000Z,0,2012-04-17T00:00:00.000Z,1,2012-04-17T00:00:00.000Z,0.8571428571428571,2012-04-17T00:00:00.000Z,0.5,2012-04-17T00:00:00.000Z,0.14285714285714285,2012-04-17T00:00:00.000Z,0,2012-04-17T00:00:00.000Z,0,2012-04-17T00:00:00.000Z,0,2012-04-17T00:00:00.000Z,0.1
2012-04-18T00:00:00.000Z,5.1133,2012-04-18T00:00:00.000Z,5441313.84126374,2012-04-18T00:00:00.000Z,0,2012-04-18T00:00:00.000Z,1,2012-04-18T00:00:00.000Z,0.8571428571428571,2012-04-18T00:00:00.000Z,0.5,2012-04-18T00:00:00.000Z,0.14285714285714285,2012-04-18T00:00:00.000Z,0,2012-04-18T00:00:00.000Z,0,2012-04-18T00:00:00.000Z,0,2012-04-18T00:00:00.000Z,0.1
2012-04-19T00:00:00.000Z,5.1059575000000015,2012-04-19T00:00:00.000Z,5453692.4420173,2012-04-19T00:00:00.000Z,0,2012-04-19T00:00:00.000Z,1,2012-04-19T00:00:00.000Z,0.8571428571428571,2012-04-19T00:00:00.000Z,0.5,2012-04-19T00:00:00.000Z,0.14285714285714285,2012-04-19T00:00:00.000Z,0,2012-04-19T00:00:00.000Z,0,2012-04-19T00:00:00.000Z,0,2012-04-19T00:00:00.000Z,0.1
2012-04-20T00:00:00.000Z,5.367622000000001,2012-04-20T00:00:00.000Z,5467050.23898167,2012-04-20T00:00:00.000Z,0,2012-04-20T00:00:00.000Z,1,2012-04-20T00:00:00.000Z,0.8571428571428571,2012-04-20T00:00:00.000Z,0.5,2012-04-20T00:00:00.000Z,0.14285714285714285,2012-04-20T00:00:00.000Z,0,2012-04-20T00:00:00.000Z,0,2012-04-20T00:00:00.000Z,0,2012-04-20T00:00:00.000Z,0.1
2012-04-21T00:00:00.000Z,5.2347825,2012-04-21T00:00:00.000Z,5480862.74978735,2012-04-21T00:00:00.000Z,0,2012-04-21T00:00:00.000Z,1,2012-04-21T00:00:00.000Z,0.8571428571428571,2012-04-21T00:00:00.000Z,0.5,2012-04-21T00:00:00.000Z,0.14285714285714285,2012-04-21T00:00:00.000Z,0,2012-04-21T00:00:00.000Z,0,2012-04-21T00:00:00.000Z,0,2012-04-21T00:00:00.000Z,0.1
2012-04-22T00:00:00.000Z,5.203516666666666,2012-04-22T00:00:00.000Z,5494282.10343627,2012-04-22T00:00:00.000Z,0,2012-04-22T00:00:00.000Z,1,2012-04-22T00:00:00.000Z,0.8571428571428571,2012-04-22T00:00:00.000Z,0.5,2012-04-22T00:00:00.000Z,0.14285714285714285,2012-04-22T00:00:00.000Z,0,2012-04-22T00:00:00.000Z,0,2012-04-22T00:00:00.000Z,0,2012-04-22T00:00:00.000Z,0.1
2012-04-23T00:00:00.000Z,4.9993401395352315,2012-04-23T00:00:00.000Z,5505567.29084312,2012-04-23T00:00:00.000Z,0,2012-04-23T00:00:00.000Z,1,2012-04-23T00:00:00.000Z,0.8571428571428571,2012-04-23T00:00:00.000Z,0.5,2012-04-23T00:00:00.000Z,0.14285714285714285,2012-04-23T00:00:00.000Z,0,2012-04-23T00:00:00.000Z,0,2012-04-23T00:00:00.000Z,0,2012-04-23T00:00:00.000Z,0.1
2012-04-24T00:00:00.000Z,5.09822,2012-04-24T00:00:00.000Z,5516756.47179649,2012-04-24T00:00:00.000Z,0,2012-04-24T00:00:00.000Z,1,2012-04-24T00:00:00.000Z,0.8571428571428571,2012-04-24T00:00:00.000Z,0.5,2012-04-24T00:00:00.000Z,0.14285714285714285,2012-04-24T00:00:00.000Z,0,2012-04-24T00:00:00.000Z,0,2012-04-24T00:00:00.000Z,0,2012-04-24T00:00:00.000Z,0.1
2012-04-25T00:00:00.000Z,5.1318199999999985,2012-04-25T00:00:00.000Z,5444439.93819471,2012-04-25T00:00:00.000Z,0.14285714285714285,2012-04-25T00:00:00.000Z,1,2012-04-25T00:00:00.000Z,0.8571428571428571,2012-04-25T00:00:00.000Z,0.5,2012-04-25T00:00:00.000Z,0.14285714285714285,2012-04-25T00:00:00.000Z,0,2012-04-25T00:00:00.000Z,0,2012-04-25T00:00:00.000Z,0,2012-04-25T00:00:00.000Z,0.1
2012-04-26T00:00:00.000Z,5.0976550000000005,2012-04-26T00:00:00.000Z,5452307.81158358,2012-04-26T00:00:00.000Z,0.14285714285714285,2012-04-26T00:00:00.000Z,1,2012-04-26T00:00:00.000Z,0.8571428571428571,2012-04-26T00:00:00.000Z,0.5,2012-04-26T00:00:00.000Z,0.14285714285714285,2012-04-26T00:00:00.000Z,0,2012-04-26T00:00:00.000Z,0,2012-04-26T00:00:00.000Z,0,2012-04-26T00:00:00.000Z,0.1
2012-04-27T00:00:00.000Z,5.104490196078428,2012-04-27T00:00:00.000Z,5464910.84505946,2012-04-27T00:00:00.000Z,0.14285714285714285,2012-04-27T00:00:00.000Z,1,2012-04-27T00:00:00.000Z,0.8571428571428571,2012-04-27T00:00:00.000Z,0.5,2012-04-27T00:00:00.000Z,0.14285714285714285,2012-04-27T00:00:00.000Z,0,2012-04-27T00:00:00.000Z,0,2012-04-27T00:00:00.000Z,0,2012-04-27T00:00:00.000Z,0.1
2012-04-28T00:00:00.000Z,4.9793,2012-04-28T00:00:00.000Z,5476524.18803501,2012-04-28T00:00:00.000Z,0.14285714285714285,2012-04-28T00:00:00.000Z,1,2012-04-28T00:00:00.000Z,0.8571428571428571,2012-04-28T00:00:00.000Z,0.5,2012-04-28T00:00:00.000Z,0.14285714285714285,2012-04-28T00:00:00.000Z,0,2012-04-28T00:00:00.000Z,0,2012-04-28T00:00:00.000Z,0,2012-04-28T00:00:00.000Z,0.1
2012-04-29T00:00:00.000Z,4.88741,2012-04-29T00:00:00.000Z,5488580.92458459,2012-04-29T00:00:00.000Z,0.14285714285714285,2012-04-29T00:00:00.000Z,1,2012-04-29T00:00:00.000Z,0.8571428571428571,2012-04-29T00:00:00.000Z,0.5,2012-04-29T00:00:00.000Z,0.14285714285714285,2012-04-29T00:00:00.000Z,0,2012-04-29T00:00:00.000Z,0,2012-04-29T00:00:00.000Z,0,2012-04-29T00:00:00.000Z,0.1
2012-04-30T00:00:00.000Z,4.936656000000001,2012-04-30T00:00:00.000Z,5489067.29824239,2012-04-30T00:00:00.000Z,0.14285714285714285,2012-04-30T00:00:00.000Z,1,2012-04-30T00:00:00.000Z,0.8571428571428571,2012-04-30T00:00:00.000Z,0.5,2012-04-30T00:00:00.000Z,0.14285714285714285,2012-04-30T00:00:00.000Z,0,2012-04-30T00:00:00.000Z,0,2012-04-30T00:00:00.000Z,0,2012-04-30T00:00:00.000Z,0.1
2012-05-01T00:00:00.000Z,4.99750857142857,2012-05-01T00:00:00.000Z,5499888.41764086,2012-05-01T00:00:00.000Z,0.14285714285714285,2012-05-01T00:00:00.000Z,1,2012-05-01T00:00:00.000Z,0.8571428571428571,2012-05-01T00:00:00.000Z,0.5,2012-05-01T00:00:00.000Z,0.14285714285714285,2012-05-01T00:00:00.000Z,0,2012-05-01T00:00:00.000Z,0,2012-05-01T00:00:00.000Z,0,2012-05-01T00:00:00.000Z,0.1
2012-05-02T00:00:00.000Z,5.03139375,2012-05-02T00:00:00.000Z,5511123.85236107,2012-05-02T00:00:00.000Z,0,2012-05-02T00:00:00.000Z,1,2012-05-02T00:00:00.000Z,0.8571428571428571,2012-05-02T00:00:00.000Z,0.5,2012-05-02T00:00:00.000Z,0.14285714285714285,2012-05-02T00:00:00.000Z,0,2012-05-02T00:00:00.000Z,0,2012-05-02T00:00:00.000Z,0,2012-05-02T00:00:00.000Z,0.1
2012-05-03T00:00:00.000Z,5.100782499999999,2012-05-03T00:00:00.000Z,5521831.58828475,2012-05-03T00:00:00.000Z,0,2012-05-03T00:00:00.000Z,1,2012-05-03T00:00:00.000Z,0.8571428571428571,2012-05-03T00:00:00.000Z,0.5,2012-05-03T00:00:00.000Z,0.14285714285714285,2012-05-03T00:00:00.000Z,0,2012-05-03T00:00:00.000Z,0,2012-05-03T00:00:00.000Z,0,2012-05-03T00:00:00.000Z,0.1
