timestamp,BTC: Realized P/L Ratio,timestamp,High Risk,timestamp,Very Low Risk,timestamp,Very High Risk,timestamp,BTC: Price,timestamp,90% Profit ,timestamp,50% Profit ,timestamp,75% Profit,timestamp,Low Risk,timestamp,---
2010-08-29T00:00:00.000Z,0.11583164347306,2010-08-29T00:00:00.000Z,0,2010-08-29T00:00:00.000Z,0,2010-08-29T00:00:00.000Z,0,2010-08-29T00:00:00.000Z,0.064,2010-08-29T00:00:00.000Z,9,2010-08-29T00:00:00.000Z,1,2010-08-29T00:00:00.000Z,3,2010-08-29T00:00:00.000Z,0.1,2010-08-29T00:00:00.000Z,1
2010-08-30T00:00:00.000Z,0.0924946031910529,2010-08-30T00:00:00.000Z,0,2010-08-30T00:00:00.000Z,0,2010-08-30T00:00:00.000Z,0,2010-08-30T00:00:00.000Z,0.06497,2010-08-30T00:00:00.000Z,9,2010-08-30T00:00:00.000Z,1,2010-08-30T00:00:00.000Z,3,2010-08-30T00:00:00.000Z,0.1,2010-08-30T00:00:00.000Z,1
2010-08-31T00:00:00.000Z,0.761796863886075,2010-08-31T00:00:00.000Z,0,2010-08-31T00:00:00.000Z,0,2010-08-31T00:00:00.000Z,0,2010-08-31T00:00:00.000Z,0.06,2010-08-31T00:00:00.000Z,9,2010-08-31T00:00:00.000Z,1,2010-08-31T00:00:00.000Z,3,2010-08-31T00:00:00.000Z,0.1,2010-08-31T00:00:00.000Z,1
2010-09-01T00:00:00.000Z,0.053934466471766,2010-09-01T00:00:00.000Z,0,2010-09-01T00:00:00.000Z,0,2010-09-01T00:00:00.000Z,0,2010-09-01T00:00:00.000Z,0.062300000000000015,2010-09-01T00:00:00.000Z,9,2010-09-01T00:00:00.000Z,1,2010-09-01T00:00:00.000Z,3,2010-09-01T00:00:00.000Z,0.1,2010-09-01T00:00:00.000Z,1
2010-09-02T00:00:00.000Z,0.157284840299455,2010-09-02T00:00:00.000Z,0,2010-09-02T00:00:00.000Z,0.1,2010-09-02T00:00:00.000Z,0,2010-09-02T00:00:00.000Z,0.0631,2010-09-02T00:00:00.000Z,9,2010-09-02T00:00:00.000Z,1,2010-09-02T00:00:00.000Z,3,2010-09-02T00:00:00.000Z,0,2010-09-02T00:00:00.000Z,1
2010-09-03T00:00:00.000Z,0.125557355890249,2010-09-03T00:00:00.000Z,0,2010-09-03T00:00:00.000Z,0.1,2010-09-03T00:00:00.000Z,0,2010-09-03T00:00:00.000Z,0.06085,2010-09-03T00:00:00.000Z,9,2010-09-03T00:00:00.000Z,1,2010-09-03T00:00:00.000Z,3,2010-09-03T00:00:00.000Z,0,2010-09-03T00:00:00.000Z,1
2010-09-04T00:00:00.000Z,0.0996561005837885,2010-09-04T00:00:00.000Z,0,2010-09-04T00:00:00.000Z,0.1,2010-09-04T00:00:00.000Z,0,2010-09-04T00:00:00.000Z,0.06238,2010-09-04T00:00:00.000Z,9,2010-09-04T00:00:00.000Z,1,2010-09-04T00:00:00.000Z,3,2010-09-04T00:00:00.000Z,0,2010-09-04T00:00:00.000Z,1
2010-09-05T00:00:00.000Z,5.90795991209292,2010-09-05T00:00:00.000Z,0,2010-09-05T00:00:00.000Z,0,2010-09-05T00:00:00.000Z,0,2010-09-05T00:00:00.000Z,0.0616,2010-09-05T00:00:00.000Z,9,2010-09-05T00:00:00.000Z,1,2010-09-05T00:00:00.000Z,3,2010-09-05T00:00:00.000Z,0.1,2010-09-05T00:00:00.000Z,1
2010-09-06T00:00:00.000Z,0.195414329785559,2010-09-06T00:00:00.000Z,0,2010-09-06T00:00:00.000Z,0,2010-09-06T00:00:00.000Z,0,2010-09-06T00:00:00.000Z,0.0616,2010-09-06T00:00:00.000Z,9,2010-09-06T00:00:00.000Z,1,2010-09-06T00:00:00.000Z,3,2010-09-06T00:00:00.000Z,0.1,2010-09-06T00:00:00.000Z,1
2010-09-07T00:00:00.000Z,0.0106998928722179,2010-09-07T00:00:00.000Z,0,2010-09-07T00:00:00.000Z,0,2010-09-07T00:00:00.000Z,0,2010-09-07T00:00:00.000Z,0.061505,2010-09-07T00:00:00.000Z,9,2010-09-07T00:00:00.000Z,1,2010-09-07T00:00:00.000Z,3,2010-09-07T00:00:00.000Z,0.1,2010-09-07T00:00:00.000Z,1
2010-09-08T00:00:00.000Z,0.42991816455363,2010-09-08T00:00:00.000Z,0,2010-09-08T00:00:00.000Z,0.1,2010-09-08T00:00:00.000Z,0,2010-09-08T00:00:00.000Z,0.061495,2010-09-08T00:00:00.000Z,9,2010-09-08T00:00:00.000Z,1,2010-09-08T00:00:00.000Z,3,2010-09-08T00:00:00.000Z,0,2010-09-08T00:00:00.000Z,1
2010-09-09T00:00:00.000Z,0.222908395683481,2010-09-09T00:00:00.000Z,0,2010-09-09T00:00:00.000Z,0.1,2010-09-09T00:00:00.000Z,0,2010-09-09T00:00:00.000Z,0.06111000000000001,2010-09-09T00:00:00.000Z,9,2010-09-09T00:00:00.000Z,1,2010-09-09T00:00:00.000Z,3,2010-09-09T00:00:00.000Z,0,2010-09-09T00:00:00.000Z,1
2010-09-10T00:00:00.000Z,0.132875625955067,2010-09-10T00:00:00.000Z,0,2010-09-10T00:00:00.000Z,0.1,2010-09-10T00:00:00.000Z,0,2010-09-10T00:00:00.000Z,0.0618,2010-09-10T00:00:00.000Z,9,2010-09-10T00:00:00.000Z,1,2010-09-10T00:00:00.000Z,3,2010-09-10T00:00:00.000Z,0,2010-09-10T00:00:00.000Z,1
2010-09-11T00:00:00.000Z,0.11416208804849,2010-09-11T00:00:00.000Z,0,2010-09-11T00:00:00.000Z,0.1,2010-09-11T00:00:00.000Z,0,2010-09-11T00:00:00.000Z,0.06366000000000001,2010-09-11T00:00:00.000Z,9,2010-09-11T00:00:00.000Z,1,2010-09-11T00:00:00.000Z,3,2010-09-11T00:00:00.000Z,0,2010-09-11T00:00:00.000Z,1
2010-09-12T00:00:00.000Z,0.296020339940321,2010-09-12T00:00:00.000Z,0,2010-09-12T00:00:00.000Z,0.1,2010-09-12T00:00:00.000Z,0,2010-09-12T00:00:00.000Z,0.0615,2010-09-12T00:00:00.000Z,9,2010-09-12T00:00:00.000Z,1,2010-09-12T00:00:00.000Z,3,2010-09-12T00:00:00.000Z,0,2010-09-12T00:00:00.000Z,1
2010-09-13T00:00:00.000Z,1.75434803363475,2010-09-13T00:00:00.000Z,0,2010-09-13T00:00:00.000Z,0.1,2010-09-13T00:00:00.000Z,0,2010-09-13T00:00:00.000Z,0.062179999999999985,2010-09-13T00:00:00.000Z,9,2010-09-13T00:00:00.000Z,1,2010-09-13T00:00:00.000Z,3,2010-09-13T00:00:00.000Z,0,2010-09-13T00:00:00.000Z,1
2010-09-14T00:00:00.000Z,0.889130733614607,2010-09-14T00:00:00.000Z,0,2010-09-14T00:00:00.000Z,0.1,2010-09-14T00:00:00.000Z,0,2010-09-14T00:00:00.000Z,0.06199,2010-09-14T00:00:00.000Z,9,2010-09-14T00:00:00.000Z,1,2010-09-14T00:00:00.000Z,3,2010-09-14T00:00:00.000Z,0,2010-09-14T00:00:00.000Z,1
